Course ID,Club Name,Course Name,City,State,
2514,Chevy Chase Country Club,Chevy Chase Country Club,Glendale,CA,1003
2548,China Lake Golf Club,China Lake Golf Club,Ridgecrest,CA,1004
3961,Chula Vista Golf Course,Chula Vista Golf Course,Bonita,CA,1005
2770,Churn Creek GC,Churn Creek GC,Redding,CA,1006
2650,Cimarron Golf Resort,Cimarron Golf Resort - Boulder,Cathedral City,CA,1007
17766,Cimarron Golf Resort,Cimarron Golf Resort - Pebble,Cathedral City,CA,1008
2737,Cinnabar Hills GC,Cinnabar Hills GC - Canyon/Lake,San Jose,CA,1009
3964,Cinnabar Hills GC,Cinnabar Hills GC - Lake/Mountain,San Jose,CA,1010
14256,Cinnabar Hills GC,Cinnabar Hills GC - Mountain/Canyon,San Jose,CA,1011
7768,Claremont CC,Claremont CC,Oakland,CA,1012
3606,Claremont Golf Course - CLOSED,Claremont Golf Course - CLOSED,Claremont,CA,1013
2556,Classic Club,Classic Club,Palm Desert,CA,1014
17944,Cold Springs GCC,Cold Springs GCC,Placerville,CA,1015
5664,Colina Park Golf Course,Colina Park Golf Course,San Diego,CA,1016
5656,Colton Golf Club,Colton Golf Club,Colton,CA,1017
2805,Colusa GCC,Colusa GCC,Colusa,CA,1018
20940,Compton Par 3 Golf Course,Compton Par 3 Golf Course,Compton,CA,1019
7799,Contra Costa CC,Contra Costa CC,Pleasant Hill,CA,1020
7834,Copper River CC,Copper River CC,Fresno,CA,1021
7803,Copper Valley (The GC at),Copper Valley (The GC at),Copperopolis,CA,1022
7776,CordeValle,CordeValle,San Martin,CA,1023
2792,Cordova GC,Cordova GC,Sacramento,CA,1024
17730,Corica Park GC,Corica Park GC - North,Alameda,CA,1025
27133,Corica Park GC,Corica Park GC - South,Alameda,CA,1026
3925,Coronado Golf Club,Coronado Golf Club,Coronado,CA,1027
7743,Corral de Tierra CC,Corral de Tierra CC,Salinas,CA,1028
3648,Costa Mesa Golf & Country Club,Costa Mesa Golf & Country Club - Los Lagos,Costa Mesa,CA,1029
3639,Costa Mesa Golf & Country Club,Costa Mesa Golf & Country Club - Mesa Linda,Costa Mesa,CA,1030
2646,Coto de Caza Golf & Racquet Club,Coto de Caza Golf & Racquet Club - North,Coto de Caza,CA,1031
2645,Coto de Caza Golf & Racquet Club,Coto de Caza Golf & Racquet Club - South,Coto de Caza,CA,1032
3926,Cottonwood Golf Club,Cottonwood Golf Club - Ivanhoe,El Cajon,CA,1033
3927,Cottonwood Golf Club,Cottonwood Golf Club - Lakes Course (Closed),El Cajon,CA,1034
2817,Coyote Creek GC,Coyote Creek GC - Tournament,San Jose,CA,1035
2803,Coyote Creek GC,Coyote Creek GC - Valley,San Jose,CA,1036
2600,Coyote Hills Golf Course,Coyote Hills Golf Course,Fullerton,CA,1037
2798,Coyote Moon GC,Coyote Moon GC,Truckee,CA,1038
13625,Coyote Run GC,Coyote Run GC,Beale AFB,CA,1039
17954,Crazy Horse Ranch (Club at),Crazy Horse Ranch (Club at),Salinas,CA,1040
2791,Creekside GC,Creekside GC,Modesto,CA,1041
3589,Cresta Verde Golf Club,Cresta Verde Golf Club,Corona,CA,1042
2599,Cross Creek Golf Club,Cross Creek Golf Club,Temecula,CA,1043
3937,Crossings at Carlsbad,Crossings at Carlsbad,Carlsbad,CA,1044
7800,Crow Canyon CC,Crow Canyon CC,Danville,CA,1045
7820,Crystal Springs GC,Crystal Springs GC,Burlingame,CA,1046
2527,Crystalaire Country Club,Crystalaire Country Club,Llano,CA,1047
2727,Cypress Lakes GC,Cypress Lakes GC,Vacaville,CA,1048
7823,Cypress Point Club,Cypress Point Club,Pebble Beach,CA,1049
3632,Cypress Ridge Golf Course,Cypress Ridge Golf Course,Arroyo Grande,CA,1050
3658,Dairy Creek GC,Dairy Creek GC,San Luis Obispo,CA,1051
2785,DarkHorse GC,DarkHorse GC,Auburn,CA,1052
2158,Date Palm Country Club,Date Palm Country Club,Cathedral City,CA,1053
3636,David L. Baker Memorial Golf Course,David L. Baker Memorial Golf Course,Fountain Valley,CA,1054
12995,Davis GC,Davis GC,Davis,CA,1055
2528,De Anza Country Club,De Anza Country Club,Borrego Springs,CA,1056
3288,De Bell Golf Club,De Bell Golf Club,Burbank,CA,1057
2750,De Laveaga GC,De Laveaga GC,Santa Cruz,CA,1058
14294,Deep Cliff GC,Deep Cliff GC,Cupertino,CA,1059
7781,Deer Ridge CC,Deer Ridge CC,Brentwood,CA,1060
2515,Del Mar Country Club,Del Mar Country Club,Rancho Santa Fe,CA,1061
2797,Del Monte GC,Del Monte GC,Monterey,CA,1062
2743,Del Norte GC,Del Norte GC,Crescent City,CA,1063
7804,Del Paso CC,Del Paso CC,Sacramento,CA,1064
14268,Del Rio CC,Del Rio CC - Bluff/River,Modesto,CA,1065
14266,Del Rio CC,Del Rio CC - Oak/Bluff,Modesto,CA,1066
14267,Del Rio CC,Del Rio CC - River/Oak,Modesto,CA,1067
2530,Del Rio Country Club,Del Rio Country Club,Brawley,CA,1068
5640,Delano Golf Course,Delano Golf Course,Delano,CA,1069
17933,Delta View GC (Pittsburg),Delta View GC (Pittsburg),Pittsburg,CA,1070
3579,Desert Aire Golf Course,Desert Aire Golf Course,Palmdale,CA,1071
5647,Desert Dunes Golf Club,Desert Dunes Golf Club,Desert Hot Springs,CA,1072
2531,Desert Falls Country Club,Desert Falls Country Club,Palm Desert,CA,1073
2532,Desert Horizons Country Club,Desert Horizons Country Club,Indian Wells,CA,1074
2534,Desert Princess Country Club,Desert Princess Country Club - Cielo/Vista,Cathedral City,CA,1075
2535,Desert Princess Country Club,Desert Princess Country Club - Lagos/Cielo,Cathedral City,CA,1076
4683,Desert Princess Country Club,Desert Princess Country Club - Old Course,Cathedral City,CA,1077
2536,Desert Princess Country Club,Desert Princess Country Club - Vista/Lagos,Cathedral City,CA,1078
2367,Desert Willow Golf Resort,Desert Willow Golf Resort - Firecliff,Palm Desert,CA,1079
2366,Desert Willow Golf Resort,Desert Willow Golf Resort - Mountain View,Palm Desert,CA,1080
2610,Desert Winds Combat Center Golf Course,Desert Winds Combat Center Golf Course,Twentynine Palms,CA,1081
7829,"Diablo Country Club, 1914","Diablo Country Club, 1914",Diablo,CA,1082
2714,Diablo Creek GC,Diablo Creek GC,Concord,CA,1083
14264,Diablo Grande GCC,Diablo Grande GCC - Ranch,Patterson,CA,1084
14277,Diablo Hills GC,Diablo Hills GC,Walnut Creek,CA,1085
2180,Diamond Bar Golf Course,Diamond Bar Golf Course,Diamond Bar,CA,1086
2768,Diamond Mountain GC,Diamond Mountain GC,Susanville,CA,1087
14297,Diamond Oaks GC,Diamond Oaks GC,Roseville,CA,1088
2547,Diamond Valley Golf Club (CLOSED),Diamond Valley Golf Club (CLOSED),Hemet,CA,1089
7790,Discovery Bay CC,Discovery Bay CC,Discovery Bay,CA,1090
5672,Don Knabe Golf Center & Junior Academy,Don Knabe Golf Center & Junior Academy,Norwalk,CA,1091
2601,Dos Lagos Golf Course,Dos Lagos Golf Course,Corona,CA,1092
2591,Dove Canyon Golf Club,Dove Canyon Golf Club,Dove Canyon,CA,1093
2808,Dragon at Nakoma GR,Dragon at Nakoma GR,Clio,CA,1094
17936,Dragonfly GC,Dragonfly GC,Madera,CA,1095
2788,Dry Creek Ranch GC,Dry Creek Ranch GC,Galt,CA,1096
2677,Dryden Park GC,Dryden Park GC,Modesto,CA,1097
2766,Dublin Ranch GC,Dublin Ranch GC,Dublin,CA,1098
3947,Eagle Crest Golf Club,Eagle Crest Golf Club,Escondido,CA,1099
2602,Eagle Falls Golf Course,Eagle Falls Golf Course,Indio,CA,1100
2603,Eagle Glen Golf Club,Eagle Glen Golf Club,Corona,CA,1101
14269,Eagle Ridge GC,Eagle Ridge GC,Gilroy,CA,1102
7811,Eagle Springs GCC,Eagle Springs GCC,Friant,CA,1103
7822,Eagle Vines GC,Eagle Vines GC,Napa,CA,1104
3575,Eastlake Country Club,Eastlake Country Club,Chula Vista,CA,1105
2164,Eaton Canyon Golf Course,Eaton Canyon Golf Course,Pasadena,CA,1106
21067,Echo Hills Golf Course,Echo Hills Golf Course,Hemet,CA,1107
2363,El Caballero Country Club,El Caballero Country Club,Tarzana,CA,1108
2537,El Camino Country Club,El Camino Country Club,Oceanside,CA,1109
2176,El Cariso Golf Course,El Cariso Golf Course,Sylmar,CA,1110
3661,El Dorado Park Golf Course,El Dorado Park Golf Course,Long Beach,CA,1111
7796,El Macero CC,El Macero CC,El Macero,CA,1112
2598,El Niguel Country Club,El Niguel Country Club,Laguna Niguel,CA,1113
2376,El Prado Golf Courses,El Prado Golf Courses - Butterfield Stage,Chino,CA,1114
2375,El Prado Golf Courses,El Prado Golf Courses - Chino Creek,Chino,CA,1115
4688,El Prado Golf Courses,El Prado Golf Courses - Dry Creek,Chino,CA,1116
2185,El Rancho Verde - CLOSED,El Rancho Verde - CLOSED,Rialto,CA,1117
2541,Eldorado Country Club,Eldorado Country Club,Indian Wells,CA,1118
17973,Elkhorn GC,Elkhorn GC,Stockton,CA,1119
3593,Elkins Ranch Golf Course,Elkins Ranch Golf Course,Fillmore,CA,1120
23865,Emerald Isle Golf Course,Emerald Isle Golf Course,Oceanside,CA,1121
2701,Emerald Lakes GC,Emerald Lakes GC,Elk Grove,CA,1122
2529,Empire Lakes Golf Course (CLOSED),Empire Lakes Golf Course (CLOSED),Rancho Cucamonga,CA,1123
2787,Empire Ranch GC,Empire Ranch GC,Folsom,CA,1124
23720,Encinitas Ranch Golf Course,Encinitas Ranch Golf Course,Encinitas,CA,1125
14288,Escalon GC,Escalon GC,Escalon,CA,1126
2638,Escena Golf Club,Escena Golf Club,Palm Springs,CA,1127
2763,Eureka GC,Eureka GC,Eureka,CA,1128
29165,Fairbanks Ranch Country Club,Fairbanks Ranch Country Club - LAKES 9,Rancho Santa Fe,CA,1129
2386,Fairbanks Ranch Country Club,Fairbanks Ranch Country Club - Lakes to Ocean,Rancho Santa Fe,CA,1130
29167,Fairbanks Ranch Country Club,Fairbanks Ranch Country Club - OCEAN 9,Rancho Santa Fe,CA,1131
2388,Fairbanks Ranch Country Club,Fairbanks Ranch Country Club - Ocean to Valley,Rancho Santa Fe,CA,1132
29166,Fairbanks Ranch Country Club,Fairbanks Ranch Country Club - VALLEY 9,Rancho Santa Fe,CA,1133
2387,Fairbanks Ranch Country Club,Fairbanks Ranch Country Club - Valley to Lakes,Rancho Santa Fe,CA,1134
2704,Fairgrounds GC,Fairgrounds GC,Santa Rosa,CA,1135
5670,Fairmount Golf Course,Fairmount Golf Course,Riverside,CA,1136
2665,Fall River Valley GCC,Fall River Valley GCC,Fall River Mills,CA,1137
3934,Fallbrook Golf Club (CLOSED),Fallbrook Golf Club (CLOSED),Fallbrook,CA,1138
2760,Fig Garden GC,Fig Garden GC,Fresno,CA,1139
5665,First Tee of Coachella Valley,First Tee of Coachella Valley,Palm Desert,CA,1140
2741,Forest Meadows,Forest Meadows,Murphys,CA,1141
17945,Fort Washington GCC,Fort Washington GCC,Fresno,CA,1142
17946,Fountaingrove GAC,Fountaingrove GAC,Santa Rosa,CA,1143
2699,Foxtail GC,Foxtail GC - North,Rohnert Park,CA,1144
2676,Foxtail GC,Foxtail GC - South,Rohnert Park,CA,1145
2658,Franklin Canyon GC,Franklin Canyon GC,Hercules,CA,1146
14225,Fremont Park GPC,Fremont Park GPC,Fremont,CA,1147
2794,French Camp GC,French Camp GC,Manteca,CA,1148
2540,Friendly Hills Country Club,Friendly Hills Country Club,Whittier,CA,1149
3622,Fullerton Golf Club,Fullerton Golf Club,Fullerton,CA,1150
14245,Furnace Creek GC,Furnace Creek GC,Death Valley,CA,1151
14309,Gavilan GC,Gavilan GC,Gilroy,CA,1152
3641,General Old Golf Course,General Old Golf Course,Riverside,CA,1153
13603,Gilroy GC,Gilroy GC,Gilroy,CA,1154
2384,Glen Annie Golf Club,Glen Annie Golf Club,Santa Barbara,CA,1155
2589,Glen Ivy Golf Club,Glen Ivy Golf Club,Glen Ivy,CA,1156
17987,Glen Oaks Golf & Learning Center,Glen Oaks Golf & Learning Center,Glendora,CA,1157
2539,Glendora Country Club,Glendora Country Club,Glendora,CA,1158
14246,Gleneagles GC,Gleneagles GC,San Francisco,CA,1159
2718,Glenn GCC,Glenn GCC,Willows,CA,1160
3939,Goat Hill Park Golf Course,Goat Hill Park Golf Course,Oceanside,CA,1161
2667,Gold Hills CC,Gold Hills CC,Redding,CA,1162
26722,Golden Era Golf Course,Golden Era Golf Course,San Jacinto,CA,1163
2604,Goose Creek Golf Club,Goose Creek Golf Club,Mira Loma,CA,1164
2772,Graeagle Meadows GC,Graeagle Meadows GC,Graeagle,CA,1165
7762,Granite Bay GC,Granite Bay GC,Granite Bay,CA,1166
14278,Grape Ranch GC,Grape Ranch GC,Palo Cedro,CA,1167
14285,Gray's Crossing (GC at),Gray's Crossing (GC at),Truckee,CA,1168
7807,Green Hills CC,Green Hills CC,Millbrae,CA,1169
3578,Green River Golf Club,Green River Golf Club,Corona,CA,1170
28292,Green River Golf Club,Green River Golf Club - Temporary Course,Corona,CA,1171
17749,Green Tree Golf Course,Green Tree Golf Course,Victorville,CA,1172
7748,Green Valley CC,Green Valley CC,Fairfield,CA,1173
7783,Greenhorn Creek GC,Greenhorn Creek GC,Angels Camp,CA,1174
3613,Griffith Park Golf Club,Griffith Park Golf Club - Harding,Los Angeles,CA,1175
3614,Griffith Park Golf Club,Griffith Park Golf Club - Wilson,Los Angeles,CA,1176
7809,Grizzly Ranch GC,Grizzly Ranch GC,Portola,CA,1177
2538,Hacienda Golf Club,Hacienda Golf Club,La Habra Heights,CA,1178
14242,Haggin Oaks GC,Haggin Oaks GC - Arcade Creek,Sacramento,CA,1179
17966,Haggin Oaks GC,Haggin Oaks GC - MacKenzie,Sacramento,CA,1180
7751,Half Moon Bay GL,Half Moon Bay GL - Ocean,Half Moon Bay,CA,1181
7750,Half Moon Bay GL,Half Moon Bay GL - Old,Half Moon Bay,CA,1182
3287,Hansen Dam Municipal Golf Course,Hansen Dam Municipal Golf Course,Pacoima,CA,1183
2177,Harbor Park Golf Course,Harbor Park Golf Course,Wilmington,CA,1184
2774,Harding Park (TPC) GC,Harding Park (TPC) GC,San Francisco,CA,1185
2775,Harding Park (TPC) GC,Harding Park (TPC) GC - Fleming,San Francisco,CA,1186
24352,Hawk's Landing Golf Club,Hawk's Landing Golf Club,Yucca Valley,CA,1187
2724,Healdsburg GC at Tayman Park,Healdsburg GC at Tayman Park,Healdsburg,CA,1188
24356,Heartwell Golf Course,Heartwell Golf Course,Long Beach,CA,1189
2590,Hemet Golf Club,Hemet Golf Club,Hemet,CA,1190
2512,Heritage Palms Golf Club,Heritage Palms Golf Club,Indio,CA,1191
14731,Heroes Golf Course,Heroes Golf Course,Los Angeles,CA,1192
2546,Hesperia Golf & Country Club,Hesperia Golf & Country Club,Hesperia,CA,1193
5663,Hidden Valley Golf Club,Hidden Valley Golf Club,Norco,CA,1194
2690,Hidden Valley Lake CC,Hidden Valley Lake CC,Middletown,CA,1195
7838,Hiddenbrooke GC,Hiddenbrooke GC,Vallejo,CA,1196
2629,Hideaway Golf Club,Hideaway Golf Club - Clive's Course,La Quinta,CA,1197
2630,Hideaway Golf Club,Hideaway Golf Club - Pete's Course,La Quinta,CA,1198
28948,Highland Palms Country Club,Highland Palms Country Club,Homeland,CA,1199
2577,Highland Springs Country Club,Highland Springs Country Club,Cherry Valley,CA,1200
2579,Highland Springs Village Golf Club,Highland Springs Village Golf Club,Cherry Valley,CA,1201
2615,Hillcrest Country Club,Hillcrest Country Club,Los Angeles,CA,1202
2545,Horse Thief Country Club (CLOSED),Horse Thief Country Club (CLOSED),Tehachapi,CA,1203
14232,Hunter Ranch GC,Hunter Ranch GC,Paso Robles,CA,1204
2637,Indian Canyons Golf Resort,Indian Canyons Golf Resort - North,Palm Springs,CA,1205
2636,Indian Canyons Golf Resort,Indian Canyons Golf Resort - South,Palm Springs,CA,1206
14300,Indian Creek GC,Indian Creek GC,Loomis,CA,1207
2362,Indian Hills Golf Club,Indian Hills Golf Club,Riverside,CA,1208
2633,Indian Palms Country Club and Resort,Indian Palms Country Club and Resort - Indian/Mountain,Indio,CA,1209
2634,Indian Palms Country Club and Resort,Indian Palms Country Club and Resort - Mountain/Royal,Indio,CA,1210
2635,Indian Palms Country Club and Resort,Indian Palms Country Club and Resort - Royal/Indian,Indio,CA,1211
2644,Indian Ridge Country Club,Indian Ridge Country Club - Arroyo,Palm Desert,CA,1212
2643,Indian Ridge Country Club,Indian Ridge Country Club - Grove,Palm Desert,CA,1213
2716,Indian Valley GC,Indian Valley GC,Novato,CA,1214
29087,Indian Wells Country Club,Indian Wells Country Club - Classic B9 / Cove B9,Indian Wells,CA,1215
2389,Indian Wells Country Club,Indian Wells Country Club - Classic Course,Indian Wells,CA,1216
29086,Indian Wells Country Club,Indian Wells Country Club - Classic F9 / Cove B9,Indian Wells,CA,1217
2390,Indian Wells Country Club,Indian Wells Country Club - Cove Course,Indian Wells,CA,1218
14772,Indian Wells Country Club,Indian Wells Country Club - Old Course,Indian Wells,CA,1219
5644,Indian Wells Golf Resort,Indian Wells Golf Resort - Celebrity,Indian Wells,CA,1220
5643,Indian Wells Golf Resort,Indian Wells Golf Resort - Players,Indian Wells,CA,1221
2377,Industry Hills Golf Club,Industry Hills Golf Club - Eisenhower,City of Industry,CA,1222
2378,Industry Hills Golf Club,Industry Hills Golf Club - Zaharias,City of Industry,CA,1223
2517,Ironwood Country Club,Ironwood Country Club - North,Palm Desert,CA,1224
2516,Ironwood Country Club,Ironwood Country Club - South,Palm Desert,CA,1225
2553,Ivey Ranch Country Club,Ivey Ranch Country Club,Thousand Palms,CA,1226
14282,Jack Tone GC,Jack Tone GC,Ripon,CA,1227
14286,Joe Mortara GC,Joe Mortara GC,Vallejo,CA,1228
2575,Journey at Pechanga,Journey at Pechanga,Temecula,CA,1229
2166,Jurupa Hills Country Club,Jurupa Hills Country Club,Riverside,CA,1230
13426,Kern River Golf Course,Kern River Golf Course,Bakersfield,CA,1231
2454,Kern Valley Golf Course (CLOSED),Kern Valley Golf Course (CLOSED),Kernville,CA,1232
2731,King City GC,King City GC,King City,CA,1233
7765,Kings CC,Kings CC,Hanford,CA,1234
14281,Kings River GCC,Kings River GCC,Kingsburg,CA,1235
2173,Knollwood Country Club,Knollwood Country Club,Granada Hills,CA,1236
5675,La Canada Flintridge Country Club,La Canada Flintridge Country Club,La Canada,CA,1237
2802,La Contenta GC,La Contenta GC,Valley Springs,CA,1238
2380,La Costa Resort & Spa,La Costa Resort & Spa - Champions,Carlsbad,CA,1239
2379,La Costa Resort & Spa,La Costa Resort & Spa - Legends,Carlsbad,CA,1240
29073,La Costa Resort & Spa,La Costa Resort & Spa - Tournament,Carlsbad,CA,1241
2508,La Cumbre Country Club,La Cumbre Country Club,Santa Barbara,CA,1242
2457,La Jolla Country Club,La Jolla Country Club,La Jolla,CA,1243
2183,La Mirada Golf Course,La Mirada Golf Course,La Mirada,CA,1244
2595,La Purisima Golf Course,La Purisima Golf Course,Lompoc,CA,1245
5655,La Quinta Country Club,La Quinta Country Club,La Quinta,CA,1246
2451,La Quinta Resort & Club,La Quinta Resort & Club - CITRUS Club,La Quinta,CA,1247
2453,La Quinta Resort & Club,La Quinta Resort & Club - DUNES,La Quinta,CA,1248
2452,La Quinta Resort & Club,La Quinta Resort & Club - MOUNTAIN,La Quinta,CA,1249
7760,La Rinconada CC,La Rinconada CC,Los Gatos,CA,1250
5639,Laguna Lake Golf Course,Laguna Lake Golf Course,San Luis Obispo,CA,1251
2800,Laguna Seca GC,Laguna Seca GC,Monterey,CA,1252
3918,Laguna Woods Golf Club,Laguna Woods Golf Club - Course #1/Course #2,Laguna Woods,CA,1253
3916,Laguna Woods Golf Club,Laguna Woods Golf Club - Course #2/Course #3,Laguna Woods,CA,1254
3917,Laguna Woods Golf Club,Laguna Woods Golf Club - Course #3/Course #1,Laguna Woods,CA,1255
7825,Lahontan GC,Lahontan GC,Truckee,CA,1256
2687,Lake Almanor CC,Lake Almanor CC,Lake Almanor,CA,1257
2736,Lake Almanor West GC,Lake Almanor West GC,Chester,CA,1258
2510,Lake Arrowhead Country Club,Lake Arrowhead Country Club,Lake Arrowhead,CA,1259
2660,Lake Chabot GC,Lake Chabot GC,Oakland,CA,1260
2705,LAKE DON PEDRO GOLF & CC,LAKE DON PEDRO GOLF & CC,LA GRANGE,CA,1261
5673,Lake Forest Golf Course,Lake Forest Golf Course,Lake Forest,CA,1262
5662,Lake Lindero Country Club,Lake Lindero Country Club,Agoura Hills,CA,1263
7806,Lake Merced GC,Lake Merced GC,Daly City,CA,1264
7819,Lake of the Pines CC,Lake of the Pines CC,Auburn,CA,1265
17934,Lake Oroville G&EC,Lake Oroville G&EC,Oroville,CA,1266
2804,Lake Redding GC,Lake Redding GC,Redding,CA,1267
14240,Lake Shastina GR,Lake Shastina GR - Championship,Weed,CA,1268
14241,Lake Shastina GR,Lake Shastina GR - Scottish Links,Weed,CA,1269
14247,Lake Tahoe GC,Lake Tahoe GC,South Lake Tahoe,CA,1270
26911,Lake Tamarisk Golf Course,Lake Tamarisk Golf Course,Desert Center,CA,1271
7794,Lake Wildwood CC,Lake Wildwood CC,Penn Valley,CA,1272
2507,Lakeside Golf Club,Lakeside Golf Club,Burbank,CA,1273
2175,Lakewood Country Club,Lakewood Country Club,Lakewood,CA,1274
17786,Langtry Farms,Langtry Farms,Middletown,CA,1275
2653,Las Posas Country Club,Las Posas Country Club,Camarillo,CA,1276
2793,Las Positas GC,Las Positas GC,Livermore,CA,1277
14290,Lava Creek GC,Lava Creek GC,Paradise,CA,1278
2746,Lemoore GC,Lemoore GC,Lemoore,CA,1279
17971,Likely Links,Likely Links,Likely,CA,1280
2762,Lincoln Hills GC,Lincoln Hills GC - Hills,Lincoln,CA,1281
2749,Lincoln Hills GC,Lincoln Hills GC - Orchard,Lincoln,CA,1282
2668,Lincoln Park GC,Lincoln Park GC,San Francisco,CA,1283
14292,Links Course at Paso Robles,Links Course at Paso Robles,Paso Robles,CA,1284
2723,Little River Inn GC,Little River Inn GC,Little River,CA,1285
14296,Lockeford Springs GC,Lockeford Springs GC,Lodi,CA,1286
2506,Lomas Santa Fe Country Club,Lomas Santa Fe Country Club,Solana Beach,CA,1287
5678,Lomas Santa Fe Executive Golf Course,Lomas Santa Fe Executive Golf Course,Solana Beach,CA,1288
14279,Lone Tree GC,Lone Tree GC,Antioch,CA,1289
14233,Los Altos GCC,Los Altos GCC,Los Altos,CA,1290
3653,Los Amigos Golf Course,Los Amigos Golf Course,Downey,CA,1291
2383,Los Coyotes Country Club,Los Coyotes Country Club - Lake/Valley,Buena Park,CA,1292
2381,Los Coyotes Country Club,Los Coyotes Country Club - Valley/Vista,Buena Park,CA,1293
2382,Los Coyotes Country Club,Los Coyotes Country Club - Vista/Lake,Buena Park,CA,1294
24006,Los Feliz Municipal Golf Course,Los Feliz Municipal Golf Course,Los Angeles,CA,1295
2662,Los Lagos GC,Los Lagos GC,San Jose,CA,1296
3650,Los Robles Greens Golf Course,Los Robles Greens Golf Course,Thousand Oaks,CA,1297
14479,Los Serranos Golf Club,Los Serranos Golf Club - NORTH,Chino Hills,CA,1298
2159,Los Serranos Golf Club,Los Serranos Golf Club - SOUTH,Chino Hills,CA,1299
3597,Los Verdes Golf & Country Club,Los Verdes Golf & Country Club,Rancho Palos Verdes,CA,1300
2374,Lost Canyons Golf Club (CLOSED),Lost Canyons Golf Club (CLOSED) - Shadow Course,Simi Valley,CA,1301
2373,Lost Canyons Golf Club (CLOSED),Lost Canyons Golf Club (CLOSED) - Sky Course,Simi Valley,CA,1302
26592,Mace Meadows GC,Mace Meadows GC - Mace Meadow,Pioneer,CA,1303
7767,Madera GCC,Madera GCC,Madera,CA,1304
13977,Madera Municipal GC,Madera Municipal GC,Madera,CA,1305
3952,Maderas Golf Club,Maderas Golf Club,Poway,CA,1306
18057,Maggie Hathaway Par 3 Golf Course,Maggie Hathaway Par 3 Golf Course,Los Angeles,CA,1307
5654,Malibu Golf Club - CLOSED,Malibu Golf Club - CLOSED,Malibu,CA,1308
2811,Mallard Lake GC,Mallard Lake GC,Yuba City,CA,1309
2721,Manteca Park GC,Manteca Park GC,Manteca,CA,1310
