Club Name,Course Name,City,State,Course ID,Google Places ID,Latitude,Longitude,Access
Livingston Country Club,Livingston Country Club,Geneseo,NY,3342,ChIJDX07O7pn0YkRGue09CGm1gE,42.805942,-77.773194,Public
LOCHMOR GOLF COURSE,LOCHMOR GOLF COURSE,Loch Sheldrake,NY,13727,ChIJh23HE8a-3IkRnKZAcCT39ZU,41.760265,-74.660348,Public
Lockport Town and CC,Lockport Town and CC,Lockport,NY,9301,ChIJ1b9CBXt_04kRtZytB6-pzMg,43.181343,-78.664744,Private
Locust Hill Country Club,Locust Hill Country Club,Pittsford,NY,3364,ChIJY0rG3Z1K0YkRGkD6lZvqc5I,43.087505,-77.563964,Private
Long Island National Golf Club,Long Island National Golf Club,Riverhead,NY,6604,ChIJtbxDsLmL6IkRy7kBmp9mbNU,40.963134,-72.648346,Private
Lyndon Golf Course,Lyndon Golf Course,Fayetteville,NY,23912,ChIJb5xDPoqM2YkRym-ZMz-SYYw,43.028172,-76.037422,Public
Lynx Golf Club,Lynx Golf Club,Port Jervis,NY,13762,ChIJWQ1pZaRIw4kRbImPbuHZMRI,41.370701,-74.671144,Public
Mahopac Golf and Beach Club,Mahopac Golf and Beach Club,Mahopac,NY,6851,ChIJgx8I8bZM3YkR21F_nemx_Pc,41.38642,-73.729884,Private
Maidstone Club,Maidstone Club - East Course,East Hampton,NY,6827,ChIJW-Wc4Va66IkRUwEgZaK7h_k,40.951455,-72.17447,Private
Maidstone Club,Maidstone Club - Non Whiskey 9 - West,East Hampton,NY,23583,ChIJW-Wc4Va66IkRUwEgZaK7h_k,40.951455,-72.17447,Private
Maidstone Club,Maidstone Club - West Course,East Hampton,NY,6826,ChIJW-Wc4Va66IkRUwEgZaK7h_k,40.951455,-72.17447,Private
Maidstone Club,Maidstone Club - Whiskey 9 - West,East Hampton,NY,21186,ChIJW-Wc4Va66IkRUwEgZaK7h_k,40.951455,-72.17447,Private
Malone Golf Club,Malone Golf Club - East,Malone,NY,3828,ChIJVXKRNTrty0wRFsqAxlwSIeg,44.823304,-74.278279,Public
Malone Golf Club,Malone Golf Club - West,Malone,NY,3829,ChIJVXKRNTrty0wRFsqAxlwSIeg,44.823304,-74.278279,Public
Manhattan Woods Golf Club,Manhattan Woods Golf Club,West Nyack,NY,6837,ChIJSykl2P7owokRsbzY-3JVs4k,41.100622,-73.970482,Private
Mansion Ridge Golf Club,Mansion Ridge Golf Club,Monroe,NY,6908,ChIJPbSgX4bXwokRwy8Y7F9LwRw,41.300279,-74.184455,Public
Maple Moor Golf Course,Maple Moor Golf Course,White Plains,NY,23670,ChIJw8ZZALeWwokRK4V9W11Yi3s,41.0019346,-73.7272516,Public
Maplehurst Golf Course,Maplehurst Golf Course,Lakewood,NY,21210,ChIJhc5MOY6q0okRYh0pDpmJAOQ,42.06662,-79.345169,Public
Marine Park Golf Club,Marine Park Golf Club,Brooklyn,NY,13744,ChIJzRsIdHJDwokRmLSd8xB0KWo,40.600427,-73.914145,Public
Mark Twain Golf Course,Mark Twain Golf Course,Elmira,NY,3859,ChIJ2dle4CpA0IkRTEnCF3lo6G8,42.136076,-76.829517,Public
Massena Country Club,Massena Country Club,Massena,NY,3719,ChIJry1V09I-zEwRaDLmCYehL-U,44.951574,-74.97269,Public
McCann Golf Course,McCann Golf Course,Poughkeepsie,NY,6841,ChIJPSV_apM-3YkRVjSUayJMeMo,41.672214,-73.913196,Public
McConnellsville Golf Club,McConnellsville Golf Club,McConnellsville,NY,3834,ChIJw7v0LIgJ2YkRedOXvrYV8lA,43.286183,-75.641991,Public
McGregor Links Country Club,McGregor Links Country Club,Wilton,NY,3688,ChIJQT9-4TQx3okRXZU_Zi0iBpI,43.128669,-73.73958,Public
Meadow Brook Club,Meadow Brook Club,Jericho,NY,6710,ChIJ06DdhTWBwokRbxw3ieAiKFQ,40.795108,-73.54073,Private
Meadow Brook GC - Weedsport,Meadow Brook GC - Weedsport,"Weedsport,",NY,3875,ChIJ1x9IPahT14kRh5oW-9rGCBE,43.038664,-76.582622,Public
Meadow Brook GC - Winthrop,Meadow Brook GC - Winthrop,Winthrop,NY,3726,ChIJuxwyVkRvzEwRSelF8G0TfHc,44.763721,-74.813574,Public
Mechanicville Golf Club,Mechanicville Golf Club,Mechanicville,NY,3894,ChIJa96K4MEX3okR1iIsgg5_GfY,42.903772,-73.676855,Public
Mendon Golf Club,Mendon Golf Club,Mendon,NY,3313,ChIJExm7TwQ30YkRcE8fb43z09g,42.9826515,-77.5037611,Public
MERRICK PARK GOLF COURSE,MERRICK PARK GOLF COURSE,Merrick,NY,13733,ChIJvxsn81V5wokRhZKL2LmL_Gc,40.648775,-73.559484,Public
Metropolis Country Club,Metropolis Country Club,White Plains,NY,6813,ChIJmyu6nfmUwokRucISz2jalKk,41.0382075,-73.8055566,Private
Middle Island Country Club,Middle Island Country Club - Average,Middle Island,NY,20887,ChIJ42mbKpRE6IkRYF8ircXld24,40.8599129,-72.92994,Public
Middle Island Country Club,Middle Island Country Club - Dogwood,Middle Island,NY,13772,ChIJ42mbKpRE6IkRYF8ircXld24,40.8599129,-72.92994,Public
Middle Island Country Club,Middle Island Country Club - Dogwood/Oaktree,Middle Island,NY,17809,ChIJ42mbKpRE6IkRYF8ircXld24,40.8599129,-72.92994,Public
Middle Island Country Club,Middle Island Country Club - Oak Tree,Middle Island,NY,13773,ChIJ42mbKpRE6IkRYF8ircXld24,40.8599129,-72.92994,Public
Middle Island Country Club,Middle Island Country Club - Oaktree/Spruce,Middle Island,NY,17810,ChIJ42mbKpRE6IkRYF8ircXld24,40.8599129,-72.92994,Public
Middle Island Country Club,Middle Island Country Club - Spruce,Middle Island,NY,13753,ChIJ42mbKpRE6IkRYF8ircXld24,40.8599129,-72.92994,Public
Middle Island Country Club,Middle Island Country Club - Spruce Beginner,Middle Island,NY,13767,ChIJ42mbKpRE6IkRYF8ircXld24,40.8599129,-72.92994,Public
Middle Island Country Club,Middle Island Country Club - Spruce/Dogwood,Middle Island,NY,17808,ChIJ42mbKpRE6IkRYF8ircXld24,40.8599129,-72.92994,Public
Midvale Country Club,Midvale Country Club,Penfield,NY,3354,ChIJhxzVpaHM1okRG40VmCKgh4g,43.117343,-77.462659,Private
Mill Creek Golf Club,Mill Creek Golf Club,Churchville,NY,3297,ChIJ8Yy4qzFR0YkRyKevzgzY0bs,43.035803,-77.832503,Public
Mill Pond Golf Course,Mill Pond Golf Course,Medford,NY,6797,ChIJQT7C7UtE6IkRCjk4gJIKtt4,40.846491,-72.966119,Public
Mill River Club,Mill River Club,Oyster Bay,NY,6682,ChIJ91s1Dn-DwokRvRNP6esGYTk,40.854783,-73.554977,Private
Mill Road Acres Golf Course,Mill Road Acres Golf Course,Latham,NY,3897,ChIJv4S5b3UN3okRdat2rvao29s,42.765292,-73.794715,Public
Millbrook Golf & Tennis Club,Millbrook Golf & Tennis Club,Millbrook,NY,13714,ChIJLbEZeTpv3YkRegIeHCi04pk,41.774319,-73.692987,Private
Millstone Golf Club,Millstone Golf Club,Elbridge,NY,3766,ChIJVTbZVib-2YkR6WS34nG0FeM,43.0238845,-76.4778189,Public
Mohansic Golf Course,Mohansic Golf Course,Yorktown Heights,NY,6605,ChIJySvdc6W3wokRPoEB3ToTTIU,41.269791,-73.8039,Public
Mohawk Glen GC,Mohawk Glen GC,Rome,NY,3798,ChIJUSfjkQMU2YkRSlAaYQnweyE,43.213956,-75.401331,Public
Mohawk Golf Club,Mohawk Golf Club,Schenectady,NY,3672,ChIJs-tj83ht3okRQnmcQmPrUDI,42.79864,-73.892414,Private
Mohawk Valley Country Club,Mohawk Valley Country Club,Little Falls,NY,3809,ChIJDVH_j3u03okRhhViLEknlog,43.023289,-74.914112,Public
Mohonk Golf Course,Mohonk Golf Course,New Paltz,NY,6747,ChIJx4tuDTcf3YkR_ZxGizA_N9Q,41.745128,-74.088633,Public
Monroe Country Club,Monroe Country Club,Monroe,NY,13761,ChIJVZRx-JfXwokRXpCqDnYbSx4,41.315275,-74.181779,Public
Monroe Golf Club,Monroe Golf Club,Pittsford,NY,3318,ChIJnYl0Ebg00YkRrme_O4x9Bqs,43.096391,-77.496759,Private
Montauk Downs State Park,Montauk Downs State Park,Montauk,NY,14150,ChIJNQlx97lU74kRzKdCYy59SzM,41.045804,-71.933811,Public
Moon Brook C C,Moon Brook C C,Jamestown,NY,9355,ChIJ_w4DddWu0okRTYNlO10rXb0,42.125387,-79.241141,Private
Mosholu Golf Course,Mosholu Golf Course,Bronx,NY,6861,ChIJpaGixA_zwokRzAIVqfbVEiw,40.880873,-73.883674,Public
Mount Kisco Country Club,Mount Kisco Country Club,Mount Kisco,NY,23875,ChIJkeFOENS7wokRjTLwR-xx_Rw,41.180991,-73.740133,Private
"Muttontown Club, The","Muttontown Club, The",East Norwich,NY,6920,ChIJwwXMmIiDwokRIS0Fi9cjMwU,40.837547,-73.554794,Private
Nassau Country Club,Nassau Country Club,Glen Cove,NY,6836,ChIJx5rL6RyFwokR6jvrLZNXl1M,40.8697749,-73.6163235,Private
National Golf Links of America,National Golf Links of America,Southampton,NY,6665,ChIJgy66UwuT6IkRy0Kvdj_gIcM,40.904719,-72.439943,Private
Nevele Grande,Nevele Grande - Red,Ellenville,NY,13763,ChIJD8hn_Urb3IkRsUjB0NPCr2k,41.707106,-74.405909,Public
New Paltz Golf Club,New Paltz Golf Club,New Paltz,NY,13724,ChIJ96x6qY0Y3YkRtfrV2spKEYc,41.765745,-74.084184,Public
New Paltz Golf Course,New Paltz Golf Course,New Paltz,NY,24003,ChIJ96x6qY0Y3YkRtfrV2spKEYc,41.765745,-74.084184,Public
New York Country Club,New York Country Club,New Hempstead,NY,6867,ChIJ7ZUZsBXdwokR0AU7LFK6eD0,41.140417,-74.053145,Public
Newark Valley Golf Club,Newark Valley Golf Club,Newark Valley,NY,3890,ChIJf0ZnnX2O2okRhwtvjpj7CDA,42.255485,-76.177764,Public
Newman Golf Course,Newman Golf Course,Ithaca,NY,3820,ChIJmTtcW9SD0IkRZWy3VYnq7jM,42.455718,-76.507396,Public
"Newport, Golf Club of","Newport, Golf Club of",Newport,NY,3877,ChIJ5SvkaQg02YkRGHNwOZPZSHk,43.181261,-75.086965,Public
Niagara County G C,Niagara County G C,Lockport,NY,9325,ChIJr7TjyF9_04kRqNJn8D5SDLQ,43.169338,-78.664653,Public
Niagara Falls Country Club,Niagara Falls Country Club,Lewiston,NY,9320,ChIJka1BJZBd04kRam9_lVrH6Y0,43.163005,-79.036776,Private
Niagara Frontier C C,Niagara Frontier C C,Youngstown,NY,9339,ChIJ4Rmzveaf1IkRyoFgXM5MAtk,43.26827,-78.997463,Private
Niagara Orleans C C,Niagara Orleans C C,Middleport,NY,9324,ChIJkTUQnQCI04kRZzZmcJIZ8Lk,43.2083299,-78.529484,Public
Nick Stoner Golf Club,Nick Stoner Golf Club,Caroga Lake,NY,3696,ChIJH4VL-p_o3okRJYmlI-0Zd2g,43.1593003,-74.4877092,Public
Nissequogue Golf Club,Nissequogue Golf Club,St. James,NY,20631,ChIJJb0WY-M76IkRE5LwHRV7LSk,40.905951,-73.187672,Private
Normanside Country Club,Normanside Country Club,Delmar,NY,3697,ChIJUa3DL58K3okRQaE3-kUJ4Zo,42.639148,-73.820837,Public
North Country Golf Club,North Country Golf Club,Rouses Point,NY,3815,ChIJZXw3ifeHyUwRAO1ts3QPPNI,44.9896,-73.394655,Public
North Fork Country Club,North Fork Country Club,Cutchogue,NY,6850,ChIJQQPr_LOR6IkRbf5HEnVndTM,41.00668,-72.489935,Private
North Hempstead Country Club,North Hempstead Country Club,Port Washington,NY,6666,ChIJsUkUobKIwokRCWA7WiipnUc,40.839896,-73.693128,Private
North Hills Country Club,North Hills Country Club,Manhasset,NY,6798,ChIJF6pN0EOIwokRuwciFpn2uJk,40.776015,-73.681506,Private
North Shore Country Club,North Shore Country Club,Glen Head,NY,6846,ChIJqR7HvfmFwokRIaybJlHETgQ,40.834954,-73.648779,Private
Northern Pines Golf Club,Northern Pines Golf Club,Cicero,NY,3751,ChIJQyQsgJqU2YkRn3rp6hxTbpQ,43.177618,-76.056364,Public
Noyac Golf Club,Noyac Golf Club,Sag Harbor,NY,6732,ChIJ_bb7t02W6IkRJgjFHt2dqo0,40.983913,-72.365115,Private
Oak Run G C,Oak Run G C,Lockport,NY,9327,ChIJH9e4ILl_04kReWKJwyHug8s,43.210345,-78.677827,Public
Old Hickory Golf Club,Old Hickory Golf Club,Livonia,NY,3358,ChIJSx9oggBq0YkRuagHjrWCGUM,42.814479,-77.649895,Public
Old Oaks Country Club,Old Oaks Country Club,Purchase,NY,23872,ChIJIdKMS0WWwokREtHlTZWPrCo,41.041394,-73.715379,Public
Old Westbury Golf &Country Club,Old Westbury Golf &Country Club - Average,Old Westbury,NY,20718,ChIJISwObfOGwokRh3bVAHaqMvY,40.794813,-73.596544,Private
Old Westbury Golf &Country Club,Old Westbury Golf &Country Club - Bluegrass,Old Westbury,NY,13710,ChIJISwObfOGwokRh3bVAHaqMvY,40.794813,-73.596544,Private
Old Westbury Golf &Country Club,Old Westbury Golf &Country Club - Bluegrass-Overlook,Old Westbury,NY,14178,ChIJISwObfOGwokRh3bVAHaqMvY,40.794813,-73.596544,Private
Old Westbury Golf &Country Club,Old Westbury Golf &Country Club - Overlook,Old Westbury,NY,13709,ChIJISwObfOGwokRh3bVAHaqMvY,40.794813,-73.596544,Private
Old Westbury Golf &Country Club,Old Westbury Golf &Country Club - Overlook-Woods,Old Westbury,NY,14179,ChIJISwObfOGwokRh3bVAHaqMvY,40.794813,-73.596544,Private
Old Westbury Golf &Country Club,Old Westbury Golf &Country Club - Woods,Old Westbury,NY,13708,ChIJISwObfOGwokRh3bVAHaqMvY,40.794813,-73.596544,Private
Old Westbury Golf &Country Club,Old Westbury Golf &Country Club - Woods-Bluegrass,Old Westbury,NY,14180,ChIJISwObfOGwokRh3bVAHaqMvY,40.794813,-73.596544,Private
Olde Kinderhook,Olde Kinderhook,Kinderhook,NY,3793,ChIJpxJHqkPl3YkRzxlSODWX1JQ,42.4733883,-73.6738947,Public
Oneida Community GC,Oneida Community GC,Oneida,NY,3821,ChIJ0ccNSMVw2YkRXygT09OMvYc,43.059422,-75.607157,Private
Oneonta Country Club,Oneonta Country Club,Oneonta,NY,3832,ChIJd_XNQK2N24kRMdtQMrDQUZ4,42.456486,-75.108957,Private
Onondaga Golf and Country Club,Onondaga Golf and Country Club,Fayetteville,NY,3692,ChIJ6Sb0tViM2YkROFBmYkN_ZjI,43.031915,-76.037386,Private
Ontario Country Club,Ontario Country Club,Ontario,NY,3371,ChIJJ7fo3EnX1okR4BuAwbzJCgg,43.214816,-77.279584,Public
Onteora Club,Onteora Club,Tannersville,NY,3769,ChIJASwRgNyt3YkRx_0lxVb8UF4,42.1996814,-74.1341172,Public
Orchard Creek Golf Club,Orchard Creek Golf Club,Altamont,NY,3885,ChIJcaU7MUJ33okRLCWFTkIu4sQ,42.723045,-74.014023,Public
Orchard Park Country Club,Orchard Park Country Club,Orchard Park,NY,24041,ChIJIYRgKHMG04kRo8vHYIbynpc,42.754135,-78.746417,Private
Orchard Vali Golf Club,Orchard Vali Golf Club,Lafayette,NY,3784,ChIJs2zP3pvjj4cR41VBl_QKEVs,42.911524,-76.189002,Public
Osiris Country Club,Osiris Country Club,Walden,NY,6733,ChIJrfBdlFYo3YkRZVGzGEz5gho,41.580037,-74.164127,Private
Oswego Country Club,Oswego Country Club,Oswego,NY,3873,ChIJ-7bkRNFi14kRhAPUFvc3veE,43.438724,-76.491749,Private
Otterkill Country Club,Otterkill Country Club,Campbell Hall,NY,6781,ChIJmXt5nVHV3IkRvVh-sZuq8Qw,41.464126,-74.226517,Private
Ouleout Creek Golf,Ouleout Creek Golf,Franklin,NY,21097,ChIJvbzv5eGO24kRfb2pEni9EUU,42.390618,-75.093676,Public
Owasco Country Club,Owasco Country Club,Auburn,NY,17788,ChIJX7Co30Kp0IkR66gn3tOI8UI,42.903377,-76.529656,Private
Oyster Bay Golf Course,Oyster Bay Golf Course,Woodbury,NY,6763,ChIJw7rBkxOCwokR11he9fEPoMw,40.821798,-73.4800067,Public
Paramount Country Club,Paramount Country Club,New City,NY,6838,ChIJjXuIkHDDwokR-HmuLKhT1yI,41.176986,-73.989204,Private
Park Country Club,Park Country Club,Williamsville,NY,9322,ChIJo1L6eZpz04kRl3INVZZb4WU,42.974655,-78.755109,Private
Parkview Fairways Golf Course,Parkview Fairways Golf Course,Victor,NY,3363,ChIJlVfC_GE60YkRowfdXxpaPbU,42.930673,-77.422256,Public
Partridge Run G&CC,Partridge Run G&CC,Canton,NY,3889,ChIJn9U1xDv2zEwRBKDHf857u7M,44.616889,-75.178546,Public
Patriot Hills Golf Club,Patriot Hills Golf Club,Stony Point,NY,6858,ChIJFUfNjtLEwokR7nT4CYm7F_w,41.224694,-74.030977,Public
Pehquenakonck Country Club,Pehquenakonck Country Club,North Salem,NY,6667,ChIJd1qH77eswokRKz37k4f3kzo,41.358249,-73.581802,Public
Pelham Bay Golf Course,Pelham Bay Golf Course,Bronx,NY,6799,ChIJL2sQ9-yMwokRl7f64XkpI4k,40.873647,-73.808669,Public
Pelham Country Club,Pelham Country Club,Pelham Manor,NY,6809,ChIJdzlXTQaNwokRuVTHsxeyFJ8,40.8952852,-73.8012528,Private
Penfield Country Club,Penfield Country Club,Penfield,NY,3369,ChIJg63f_kHM1okRdk4bHwse5Mo,43.153243,-77.447433,Private
Peninsula Golf Course,Peninsula Golf Course,Massapequa Park,NY,13716,ChIJ-Zj-_L3V6YkReTtJgLzT2v4,40.661834,-73.43973,Public
Perinton Golf & Country Club,Perinton Golf & Country Club - Main Course,Fairport,NY,3352,ChIJ12_8-6jS1okRNs2otTtEDZY,43.095059,-77.37566,Public
Perinton Golf & Country Club,Perinton Golf & Country Club - Provisional Course,Fairport,NY,3353,ChIJ12_8-6jS1okRNs2otTtEDZY,43.095059,-77.37566,Public
Pheasant Hill Country Club,Pheasant Hill Country Club,Owego,NY,3667,ChIJb0FCkOuX2okRGg3EGhX6LgI,42.049983,-76.255424,Public
Pheasant Hollow GC,Pheasant Hollow GC,Castleton-on-Hudson,NY,26416,ChIJKfBvyb7j3YkRsQAST5PIkWM,42.58074,-73.719826,Public
Philip J. Rotella Municipal Golf Course,Philip J. Rotella Municipal Golf Course,Thiells,NY,6881,ChIJR5S6nbLEwokRdW0kKqlB-64,41.2008529,-74.0323805,Public
Pine Brook Golf Club,Pine Brook Golf Club,Gloversville,NY,3860,ChIJJUW-Qh3z3okRtRgygswjlQ4,43.041433,-74.35476,Public
Pine Hills Country Club,Pine Hills Country Club,Manorville,NY,13731,ChIJzTNtU91b6IkRlQhciNZIkX4,40.8375299,-72.8178829,Public
Pine Hollow Country Club,Pine Hollow Country Club,East Norwich,NY,20632,ChIJq_61_KmDwokRsAHiD7-tSJY,40.8518325,-73.5221472,Private
Pine Ridge Golf Club,Pine Ridge Golf Club,Coram,NY,6772,ChIJax3VBlNB6IkRQSG6fLoJ0lA,40.889421,-73.001848,Public
Pinehaven Country Club,Pinehaven Country Club,Guilderland,NY,3825,ChIJZ4aIW3d03okRqyP3DVGxLPI,42.715545,-73.908391,Private
"Pines Golf Club, The","Pines Golf Club, The",Pulaski,NY,3716,ChIJa8Oe6F7K2YkRIGP9j-6cT2o,43.535106,-76.200123,Public
Pinewood Country Club,Pinewood Country Club,Spencerport,NY,3368,ChIJafIN9hCs1okR3i-b5GxFvWk,43.20569,-77.865996,Public
Pioneer Hills Golf Course,Pioneer Hills Golf Course,Ballston Spa,NY,3753,ChIJLYrLkelD3okR99qA3wGnctw,43.019146,-73.952246,Public
Piping Rock Club,Piping Rock Club,Locust Valley,NY,6832,ChIJt3Zv1_SEwokR46l7_xlg3qk,40.856433,-73.585252,Private
Plandome Country Club,Plandome Country Club,Plandome,NY,6668,ChIJm0qqX9yIwokRd0h7JablN90,40.810607,-73.697023,Private
Pleasantville Country Club,Pleasantville Country Club,Pleasantville,NY,6863,ChIJlQ4Aqvq-wokR9CXWuCiy_0g,41.132129,-73.782985,Private
Pole Valley Players Club,Pole Valley Players Club,Hartford,NY,3689,ChIJ_RZ-Mt7X34kRWONrBkBO9F8,43.352526,-73.4304609,Public
"Pompey Club, The","Pompey Club, The",Pompey,NY,3730,ChIJz-XrJ40g2okRbZnQI4PU_v0,42.912013,-76.026532,Private
Poolsbrook Golf Course,Poolsbrook Golf Course,Kirkville,NY,3728,ChIJa8QPyc-R2YkRiD7WXltlB_4,43.074388,-75.931158,Public
Port Jefferson Country Club,Port Jefferson Country Club,Port Jefferson,NY,6669,ChIJ9a5g0TpA6IkRge4KLlOsfwQ,40.962649,-73.051624,Private
Potsdam Town & CC,Potsdam Town & CC,Potsdam,NY,3861,ChIJt8mc_KJhzEwR_aRQPaHSBkY,44.632539,-74.960561,Public
Pound Ridge Golf Club,Pound Ridge Golf Club,Pound Ridge,NY,23680,ChIJfflwA9qlwokRV6mSwmko5YY,41.175911,-73.571465,Public
Powelton Club,Powelton Club,Newburgh,NY,6624,ChIJ7Xfmb-gx3YkRisqLighDUjg,41.523869,-74.014823,Private
Putnam County Golf Club,Putnam County Golf Club,Mahopac,NY,13751,ChIJPa1sH7O0wokRBkFQkScea5w,41.388164,-73.763569,Public
Quaker Hill Country Club,Quaker Hill Country Club,Pawling,NY,6878,ChIJDVbIhU5Z3YkRsMmrvCZOY5A,41.587599,-73.544322,Private
Quaker Ridge Golf Club,Quaker Ridge Golf Club,Scarsdale,NY,6729,ChIJPaCdnc-TwokR0DUBGqEAxKo,40.969255,-73.762962,Private
Queensbury Country Club,Queensbury Country Club,Queensbury,NY,3852,ChIJ1zBI3mHF34kR-FdAcRLG4Mk,43.397179,-73.629752,Public
Quiet Times,Quiet Times,Bennington,NY,9342,ChIJs3Hs2wa_04kRwz674kjJLcE,42.846973,-78.332059,Public
Quogue Field Club,Quogue Field Club,Quogue,NY,6873,ChIJ5d0c62fx6IkR1mrlbfuYii4,40.818839,-72.597279,Private
Radisson Greens GC,Radisson Greens GC,Baldwinsville,NY,3868,ChIJHSDYsHTm2YkRNHntGCV1_Cw,43.19961,-76.29582,Public
Rainbow GC,Rainbow GC,Greenville,NY,3729,ChIJ8TiQUGrG3YkRhiZ9vIt0G-g,42.415125,-74.008213,Public
Ravenwood,Ravenwood,Victor,NY,3316,ChIJZQipFMQx0YkRuj6Wx_DNx3U,42.992421,-77.397056,Public
Red Hook Golf Club,Red Hook Golf Club,Red Hook,NY,13715,ChIJIzayt9B03YkRQsyGv_37OQQ,41.976685,-73.830755,Public
Reservoir Creek Golf Course,Reservoir Creek Golf Course,Naples,NY,3295,ChIJ7Y_v6a8P0YkRG-dbar4rpfA,42.602349,-77.41875,Public
Richmond County Country Club,Richmond County Country Club,Staten Island,NY,6573,ChIJu1cimoNPwokRVR3oxRVUVa0,40.58291,-74.113009,Private
Ridgeway Country Club,Ridgeway Country Club,White Plains,NY,6670,ChIJ5ZCHCqWWwokRFyn6UDnb0HE,41.011219,-73.741679,Private
Rip Van Winkle Country Club,Rip Van Winkle Country Club,Palenville,NY,3799,ChIJWeV8yG-l3YkRBQK2i2NYGcA,42.17563,-74.015891,Public
River Oaks,River Oaks - River Oaks Golf Club,Grand Island,NY,23698,ChIJNZh-4KFu04kRxJKov2W_C3U,43.023362,-78.899604,Private
Riverton Golf Club,Riverton Golf Club,W. Henrietta,NY,3331,ChIJCzNFvkBO0YkR36ERTk48AqE,43.03097,-77.720524,Public
Robert Trent Jones GC @ Cornell University,Robert Trent Jones GC @ Cornell University,Ithaca,NY,3876,ChIJERZAfg-C0IkR8driSLTg7I4,42.475011,-76.466221,Private
Rock Hill Country Club,Rock Hill Country Club,Manorville,NY,6756,ChIJR9VrjDZZ6IkRlUsffbkHQhU,40.846041,-72.777159,Public
Rockaway Hunting Club,Rockaway Hunting Club,Lawrence,NY,6807,ChIJ1xA7hpdlwokRUmUTjwpAXvo,40.614104,-73.713004,Private
Rockland Country Club,Rockland Country Club,Sparkill,NY,6844,ChIJc6KvwvfrwokRoV0DDZvuS2A,41.024793,-73.917896,Private
Rockville Links Country Club,Rockville Links Country Club,Rockville Center,NY,6725,ChIJrx_TsZd8wokRwUC30eB4pcs,40.672669,-73.627122,Private
Rogues Roost,Rogues Roost - East Course,Bridgeport,NY,3686,ChIJHyZvMDaX2YkR6H0HV9i6h3M,43.154405,-75.926708,Public
Rogues Roost,Rogues Roost - West Course,Bridgeport,NY,3687,ChIJHyZvMDaX2YkR6H0HV9i6h3M,43.154405,-75.926708,Public
Rolling Hills CC,Rolling Hills CC,Fort Johnson,NY,3669,ChIJ24dZDlyK3okRCBShtCgZypA,42.9600732,-74.2646754,Public
Rolling Oaks Country Club,Rolling Oaks Country Club,Rocky Point,NY,13757,ChIJExZthWNC6IkRThfT59EAhuA,40.945214,-72.951343,Public
Rolling Oaks Golf Club,Rolling Oaks Golf Club,Rocky Point,NY,24181,ChIJExZthWNC6IkRThfT59EAhuA,40.945214,-72.951343,Public
Rome Country Club,Rome Country Club,Rome,NY,3680,ChIJ8Y1uUjYS2YkRSNSY4pKSnZU,43.253618,-75.534162,Public
Rondout Country Club,Rondout Country Club,Accord,NY,6835,ChIJeRWpujrg3IkR7052yfF4bAA,41.79971,-74.228941,Public
Rose Brook Golf Club,Rose Brook Golf Club,Silver Creek,NY,24140,ChIJ41hgj4Xb0okR0nOapp304Ms,42.549126,-79.117087,Public
Rothland G C,Rothland G C - Gold/White,Akron,NY,9330,ChIJ4VGtnVya04kRi2MMAIGauuM,43.011857,-78.536133,Public
Rothland G C,Rothland G C - Red/Gold,Akron,NY,9328,ChIJ4VGtnVya04kRi2MMAIGauuM,43.011857,-78.536133,Public
Rothland G C,Rothland G C - Red/White,Akron,NY,9329,ChIJ4VGtnVya04kRi2MMAIGauuM,43.011857,-78.536133,Public
Rustic Golf & Country Club,Rustic Golf & Country Club,Dexter,NY,3771,ChIJlaPpIqgS2IkR87kD8zEhDiU,42.826638,-75.894611,Public
Rye Golf Club,Rye Golf Club,Rye,NY,23873,ChIJiaauA_2QwokRDUO3S1Lz5Qg,40.959974,-73.703436,Private
Sadaquada Golf Club,Sadaquada Golf Club,Whitesboro,NY,3779,ChIJMXC8PLRB2YkR_rYeH8h1EsY,43.103768,-75.309799,Private
Sag Harbor State Golf Course,Sag Harbor State Golf Course,Sag Harbor,NY,13781,ChIJ2TOk6ce86IkR-PivNt2nhY4,41.0120436,-72.2636923,Public
Sagamore Golf Club,Sagamore Golf Club,Bolton Landing,NY,10167,ChIJwaFu_K_o34kRqhiKrbkdQJ4,43.555723,-73.64556,Public
Salem Golf Club,Salem Golf Club,North Salem,NY,23876,ChIJA84ieruswokRwOk4Y1QsaaM,41.34952,-73.577365,Private
Salmon Creek Country Club,Salmon Creek Country Club,Spencerport,NY,3327,ChIJm2-16ZSr1okR6Dv0A2kbBRU,43.200714,-77.856381,Public
Sands Point Golf Club,Sands Point Golf Club,Sands Point,NY,6848,ChIJQUQcdOCOwokRmyxmFRxuOYk,40.853341,-73.706602,Private
Saranac Inn Golf & Country Club,Saranac Inn Golf & Country Club,Saranac Lake,NY,3837,ChIJnQVel_ISy0wRfXUdyoCuFlE,44.346709,-74.31973,Public
Saratoga Golf & Polo Club,Saratoga Golf & Polo Club,Saratoga Springs,NY,3871,ChIJz10OXCk43okRtpMIP99pxnQ,43.08562,-73.800429,Private
Saratoga Lake Golf Club,Saratoga Lake Golf Club,Saratoga Springs,NY,3870,ChIJXTcwWD083okRreO2ndRyG80,42.982848,-73.738771,Public
Saratoga National Golf Club,Saratoga National Golf Club,Saratoga Springs,NY,3789,ChIJ3RHTqSE63okRaPDWuYAtZOY,43.06507,-73.73388,Public
