Club Name,Course Name,City,State,Order,Full Name,Course ID,Google Places ID,Latitude,Longitude
"Reserve Club at Woodside Plantation, The","Reserve Club at Woodside Plantation, The - Nicklaus",Aiken,SC,13876,"Reserve Club at Woodside Plantation, The - Nicklaus, Aiken, SC",8072,EkJXb29kc2lkZSBQbGFudGF0aW9uIERyICYgVGhlIFJlc2VydmUgQ2x1YiBEciwgQWlrZW4sIFNDIDI5ODAzLCBVU0EiZiJkChQKEgm1vL-GHLP5iBF46DcTkGmdvBIUChIJtby_hhyz-YgReOg3E5BpnbwaFAoSCVUh76_msvmIEYxWbvApz4KrGhQKEglHTakgG7P5iBFVZBt1v7pYnCIKDdUp9hMVfHdHzw,#N/A,#N/A
"Reserve Club at Woodside Plantation, The","Reserve Club at Woodside Plantation, The - Zoeller",Aiken,SC,13877,"Reserve Club at Woodside Plantation, The - Zoeller, Aiken, SC",8073,EkJXb29kc2lkZSBQbGFudGF0aW9uIERyICYgVGhlIFJlc2VydmUgQ2x1YiBEciwgQWlrZW4sIFNDIDI5ODAzLCBVU0EiZiJkChQKEgm1vL-GHLP5iBF46DcTkGmdvBIUChIJtby_hhyz-YgReOg3E5BpnbwaFAoSCVUh76_msvmIEYxWbvApz4KrGhQKEglHTakgG7P5iBFVZBt1v7pYnCIKDdUp9hMVfHdHzw,#N/A,#N/A
"Reserve Club at Woodside Plantation, The","Reserve Club at Woodside Plantation, The - Zoeller to Nicklaus",Aiken,SC,13878,"Reserve Club at Woodside Plantation, The - Zoeller to Nicklaus, Aiken, SC",23662,EkJXb29kc2lkZSBQbGFudGF0aW9uIERyICYgVGhlIFJlc2VydmUgQ2x1YiBEciwgQWlrZW4sIFNDIDI5ODAzLCBVU0EiZiJkChQKEgm1vL-GHLP5iBF46DcTkGmdvBIUChIJtby_hhyz-YgReOg3E5BpnbwaFAoSCVUh76_msvmIEYxWbvApz4KrGhQKEglHTakgG7P5iBFVZBt1v7pYnCIKDdUp9hMVfHdHzw,#N/A,#N/A
"Reserve Golf Club, The","Reserve Golf Club, The",Pawleys Island,SC,13879,"Reserve Golf Club, The, Pawleys Island, SC",8245,ChIJw8tElI0xAIkR1xeoFSOIIQA,#N/A,#N/A
River Club (Litchfield),River Club (Litchfield),Pawleys Island,SC,13880,"River Club (Litchfield), Pawleys Island, SC",24053,ChIJAYTxQgY6AIkRFnvAoPtPpMw,#N/A,#N/A
River Falls Plantation,River Falls Plantation,Duncan,SC,13881,"River Falls Plantation, Duncan, SC",8099,ChIJld9h13ODV4gRQf6oi5UK9aw,34.889508,-82.078046
"River Golf Club, The","River Golf Club, The",North Augusta,SC,13882,"River Golf Club, The, North Augusta, SC",8340,ChIJuVNUiYfL-YgR_Z9DHBBTWx0,33.558148,-81.983348
River Hills Country Club,River Hills Country Club,Lake Wylie,SC,13883,"River Hills Country Club, Lake Wylie, SC",8107,ChIJ01QFO3WRVogRIaYKo32FCKY,35.10575,-81.05429
River Hills Golf & Country Club,River Hills Golf & Country Club,Little River,SC,13884,"River Hills Golf & Country Club, Little River, SC",17866,ChIJ-RAnGkSHAIkRPa5THRAOGE0,33.88197,-78.638069
RiverTowne Country Club,RiverTowne Country Club,Mt. Pleasant,SC,13885,"RiverTowne Country Club, Mt. Pleasant, SC",8123,ChIJjWbhcs9t_ogRlBy7ecIbPDY,32.8792231,-79.8244692
"Rock Golf Club & Resort, the","Rock Golf Club & Resort, the - Rock Golf Club & Resort",Pickens,SC,13886,"Rock Golf Club & Resort, the - Rock Golf Club & Resort, Pickens, SC",8180,ChIJ3_nnX8tSWIgRptUKD56LrIM,34.999086,-82.761632
Rock Hill Country Club,Rock Hill Country Club,Rock Hill,SC,13887,"Rock Hill Country Club, Rock Hill, SC",8119,ChIJ-_BsodeJVogRa61OfeMrJ9k,34.885057,-81.045011
Rolling Green Golf Club,"Rolling Green Golf Club - 10-18, 19-27",Easley,SC,13888,"Rolling Green Golf Club - 10-18, 19-27, Easley, SC",8049,ChIJ9d8XpT1KWIgRoX60wxpZGus,34.917736,-82.584525
Rolling Green Golf Club,"Rolling Green Golf Club - 1-9, 10-18",Easley,SC,13889,"Rolling Green Golf Club - 1-9, 10-18, Easley, SC",8048,ChIJ9d8XpT1KWIgRoX60wxpZGus,34.917736,-82.584525
Rolling Green Golf Club,"Rolling Green Golf Club - 19-27, 1-9",Easley,SC,13890,"Rolling Green Golf Club - 19-27, 1-9, Easley, SC",8050,ChIJ9d8XpT1KWIgRoX60wxpZGus,34.917736,-82.584525
Rolling S Golf Club,Rolling S Golf Club,Waterloo,SC,13891,"Rolling S Golf Club, Waterloo, SC",8093,ChIJ5Rz9NVb7V4gRjIYHMjtVRHE,34.342047,-82.053469
Rose Hill Golf Club,Rose Hill Golf Club,Bluffton,SC,13892,"Rose Hill Golf Club, Bluffton, SC",8136,ChIJ8zrpOEGJ-4gRdoKHLgJxStA,32.279655,-80.883824
Royal Oaks Country Club,Royal Oaks Country Club,Manning,SC,13893,"Royal Oaks Country Club, Manning, SC",8356,ChIJ6-U2wBsM_4gRANvD-Z-ZYkA,33.682096,-80.201265
Saluda Valley Country Club,Saluda Valley Country Club,Williamston,SC,13894,"Saluda Valley Country Club, Williamston, SC",8344,ChIJy98enoMVWIgRi_GrC5RTD_I,34.62232,-82.516777
Sanctuary Golf Club at Cat Island,Sanctuary Golf Club at Cat Island,Beaufort,SC,13895,"Sanctuary Golf Club at Cat Island, Beaufort, SC",8313,ChIJ81s2ZLRy_IgRBNtnamnhYpo,#N/A,#N/A
Santee Cooper Country Club,Santee Cooper Country Club,Santee,SC,13896,"Santee Cooper Country Club, Santee, SC",8259,ChIJ89Jbl-Eh_4gRS9M9ijurSSQ,33.498583,-80.456374
Santee National Golf Club,Santee National Golf Club,Santee,SC,13897,"Santee National Golf Club, Santee, SC",8088,ChIJh7iWdKQh_4gRodkNfFdYKuc,33.47516,-80.48648
Savannah Lakes Golf Village,Savannah Lakes Golf Village - Monticello Golf Club,McCormick,SC,13898,"Savannah Lakes Golf Village - Monticello Golf Club, McCormick, SC",8187,ChIJfWc-UDON94gR9znULobV5Vs,33.915095,-82.3625116
Savannah Lakes Golf Village,Savannah Lakes Golf Village - Tara Golf Club,McCormick,SC,13899,"Savannah Lakes Golf Village - Tara Golf Club, McCormick, SC",8301,ChIJfWc-UDON94gR9znULobV5Vs,33.915095,-82.3625116
Sea Pines Country Club,Sea Pines Country Club,Hilton Head,SC,13900,"Sea Pines Country Club, Hilton Head, SC",8200,ChIJ88rYaPh4_IgREfPuzotIpDQ,32.156293,-80.7763
Sea Pines Resort,Sea Pines Resort - Atlantic Dunes,Hilton Head,SC,13901,"Sea Pines Resort - Atlantic Dunes, Hilton Head, SC",8097,ChIJz_ax3Lh4_IgRJYAeyBAilPs,32.127189,-80.788727
Sea Pines Resort,Sea Pines Resort - Heron Point,Hilton Head,SC,13902,"Sea Pines Resort - Heron Point, Hilton Head, SC",8221,ChIJz_ax3Lh4_IgRJYAeyBAilPs,32.127189,-80.788727
Seabrook Island Club,Seabrook Island Club - Crooked Oaks,Johns Island,SC,13903,"Seabrook Island Club - Crooked Oaks, Johns Island, SC",8117,ChIJs35txDIs_IgRBIRIhBqU__Y,32.559466,-80.175077
Seabrook Island Club,Seabrook Island Club - Crooked Oaks Loop,Johns Island,SC,13904,"Seabrook Island Club - Crooked Oaks Loop, Johns Island, SC",23844,ChIJs35txDIs_IgRBIRIhBqU__Y,32.559466,-80.175077
Seabrook Island Club,Seabrook Island Club - Ocean Winds,Johns Island,SC,13905,"Seabrook Island Club - Ocean Winds, Johns Island, SC",8118,ChIJs35txDIs_IgRBIRIhBqU__Y,32.559466,-80.175077
Secession Golf Club,Secession Golf Club,Beaufort,SC,13906,"Secession Golf Club, Beaufort, SC",8222,ChIJFcz8tj4N_IgRrgFkMur0hQg,32.3891179,-80.6590392
Shadow Creek Golf Club,Shadow Creek Golf Club,Florence,SC,13907,"Shadow Creek Golf Club, Florence, SC",20972,ChIJCQE7AWJeVYgRaye4k-pEJN8,34.150691,-79.696699
Shadowmoss Plantation Golf Club,Shadowmoss Plantation Golf Club,Charleston,SC,13908,"Shadowmoss Plantation Golf Club, Charleston, SC",8243,ChIJ_Z7WND59_ogRGZ-1xCNe3-4,#N/A,#N/A
Shaftesbury Glen Golf & Fish Club,Shaftesbury Glen Golf & Fish Club,Conway,SC,13909,"Shaftesbury Glen Golf & Fish Club, Conway, SC",8114,ChIJSfMx1WpxAIkRe-TOai9iB60,33.893269,-78.901687
Shannon Greens Country Club,Shannon Greens Country Club,Manning,SC,13910,"Shannon Greens Country Club, Manning, SC",8223,ChIJ6-U2wBsM_4gRANvD-Z-ZYkA,33.682096,-80.201265
Shipyard Golf Club,Shipyard Golf Club - Brigantine / Clipper,Hilton Head Island,SC,13911,"Shipyard Golf Club - Brigantine / Clipper, Hilton Head Island, SC",15202,ChIJAXUC3px5_IgR5jYWPS26p1M,32.15689,-80.745589
Shipyard Golf Club,Shipyard Golf Club - Clipper / Galleon,Hilton Head Island,SC,13912,"Shipyard Golf Club - Clipper / Galleon, Hilton Head Island, SC",15201,ChIJAXUC3px5_IgR5jYWPS26p1M,32.15689,-80.745589
Shipyard Golf Club,Shipyard Golf Club - Galleon / Brigantine,Hilton Head Island,SC,13913,"Shipyard Golf Club - Galleon / Brigantine, Hilton Head Island, SC",15200,ChIJAXUC3px5_IgR5jYWPS26p1M,32.15689,-80.745589
Smithfields Country Club,Smithfields Country Club,Easley,SC,13914,"Smithfields Country Club, Easley, SC",8041,ChIJ0RuzpQY4WIgRFC06OVOMjKc,34.806668,-82.556061
Snee Farm Country Club,Snee Farm Country Club,Mt. Pleasant,SC,13915,"Snee Farm Country Club, Mt. Pleasant, SC",8379,ChIJLTxT0QZy_ogRa-asgYdeIUs,32.840885,-79.823433
South Edisto Golf Club,South Edisto Golf Club,Ridge Spring,SC,13916,"South Edisto Golf Club, Ridge Spring, SC",8257,ChIJHyGYxMdr-IgRkDaX4BgPkfs,33.92914,-81.802637
Southern Oaks Golf Club,Southern Oaks Golf Club,Easley,SC,13917,"Southern Oaks Golf Club, Easley, SC",8314,ChIJVRLsF9s4WIgRUooUU4-CXI0,34.7382204,-82.5374712
Spanish Wells Club,Spanish Wells Club,Hilton Head,SC,13918,"Spanish Wells Club, Hilton Head, SC",8300,ChIJbfvMiSR4_IgRKWyKIASftdU,32.191562,-80.782045
Spring Lake Country Club,Spring Lake Country Club,York,SC,13919,"Spring Lake Country Club, York, SC",14196,ChIJ6ZtsZGXxVogR8_VXVarjHXU,35.019818,-81.264027
Spring Valley Country Club,Spring Valley Country Club,Columbia,SC,13920,"Spring Valley Country Club, Columbia, SC",8170,ChIJ0SVm4Wip-IgR99pcWh3p7SQ,#N/A,#N/A
Springfield Golf Club,Springfield Golf Club,Ft. Mill,SC,13921,"Springfield Golf Club, Ft. Mill, SC",8238,ChIJ5VzjU-2EVogRBTX5J_HxH1A,#N/A,#N/A
"Spur at Northwoods, the","Spur at Northwoods, the",Columbia,SC,13922,"Spur at Northwoods, the, Columbia, SC",8087,ChIJuxk7Y7uo-IgRgLUc-pYoZP8,#N/A,#N/A
Starrwood Golf Club,Starrwood Golf Club,Starr,SC,13923,"Starrwood Golf Club, Starr, SC",8297,ChIJfzg_8l9tWIgRv3rYZ2t8x18,34.4588732,-82.5825355
Stone Creek Cove Golf Club,Stone Creek Cove Golf Club,Anderson,SC,13924,"Stone Creek Cove Golf Club, Anderson, SC",8184,ChIJpZinRkJ7WIgRyrLAgtSO2xE,34.453216,-82.806972
Summerville Country Club,Summerville Country Club,Summerville,SC,13925,"Summerville Country Club, Summerville, SC",8244,ChIJ8_lXqGWM_ogR_FtEfNZBmA8,32.997947,-80.201754
Sun City Hilton Head,Sun City Hilton Head - Argent Lakes Golf Club,Bluffton,SC,13926,"Sun City Hilton Head - Argent Lakes Golf Club, Bluffton, SC",20902,ChIJURd_LG2O-4gRBeIVfxHpIJA,#N/A,#N/A
Sun City Hilton Head,Sun City Hilton Head - Hidden Cypress Golf Club,Bluffton,SC,13927,"Sun City Hilton Head - Hidden Cypress Golf Club, Bluffton, SC",20900,ChIJURd_LG2O-4gRBeIVfxHpIJA,#N/A,#N/A
Sun City Hilton Head,Sun City Hilton Head - Okatie Creek Golf Club,Bluffton,SC,13928,"Sun City Hilton Head - Okatie Creek Golf Club, Bluffton, SC",20901,ChIJURd_LG2O-4gRBeIVfxHpIJA,#N/A,#N/A
Sunset Country Club,Sunset Country Club,Sumter,SC,13929,"Sunset Country Club, Sumter, SC",8308,ChIJPdO9EjFp_4gRa5V_CC_1N2g,33.895792,-80.374211
Surf Club,Surf Club,N. Myrtle Beach,SC,13930,"Surf Club, N. Myrtle Beach, SC",8130,ChIJxyoj1YqHAIkRMVOPfFB-J0I,33.828612,-78.653227
Swamp Fox Golf Club,Swamp Fox Golf Club,Greeleyville,SC,13931,"Swamp Fox Golf Club, Greeleyville, SC",8373,ChIJrcPGRr68_4gRboSS8Qep1Yo,33.668362,-79.898648
Sweetwater Country Club,Sweetwater Country Club,Barnwell,SC,13932,"Sweetwater Country Club, Barnwell, SC",8315,ChIJL7crB6QO-YgRJPU9IELdv4Q,33.238695,-81.416114
Tega Cay Golf Club,Tega Cay Golf Club - Carolina Pines/Cove,Tega Cay,SC,13933,"Tega Cay Golf Club - Carolina Pines/Cove, Tega Cay, SC",8043,ChIJWUqEFsiPVogRZvslgRV87PU,35.036843,-81.02139
Tega Cay Golf Club,Tega Cay Golf Club - Carolina Pines/Grande View,Tega Cay,SC,13934,"Tega Cay Golf Club - Carolina Pines/Grande View, Tega Cay, SC",8042,ChIJWUqEFsiPVogRZvslgRV87PU,35.036843,-81.02139
Tega Cay Golf Club,Tega Cay Golf Club - Cove/Grande View,Tega Cay,SC,13935,"Tega Cay Golf Club - Cove/Grande View, Tega Cay, SC",8044,ChIJWUqEFsiPVogRZvslgRV87PU,35.036843,-81.02139
TGC at Pleasant Point Plantation,TGC at Pleasant Point Plantation,Lady's Island,SC,13936,"TGC at Pleasant Point Plantation, Lady's Island, SC",21255,ChIJv1JeGY8O_IgR4XE2mMNa2P4,32.469281,-80.639517
Thornblade Club,Thornblade Club,Greer,SC,13937,"Thornblade Club, Greer, SC",8354,ChIJaVA10XApWIgRwji6mkCky-A,34.869327,-82.264635
Three Pines Country Club,Three Pines Country Club,Woodruff,SC,13938,"Three Pines Country Club, Woodruff, SC",8309,ChIJJUVn3ryaV4gRJOIw-ux_lB4,34.77577,-82.013148
Tidewater Golf Club,Tidewater Golf Club,N. Myrtle Beach,SC,13939,"Tidewater Golf Club, N. Myrtle Beach, SC",8080,ChIJo9TYPwiHAIkRG0jn04Q59A0,33.8542474,-78.6265846
Timberlake Country Club,Timberlake Country Club,Chapin,SC,13940,"Timberlake Country Club, Chapin, SC",8082,ChIJ6YGhUu6E-IgRd2gz0GWk0VU,34.080425,-81.370926
TPC of Myrtle Beach,TPC of Myrtle Beach,Murrells Inlet,SC,13941,"TPC of Myrtle Beach, Murrells Inlet, SC",8383,ChIJw0Xb3yk_AIkRFbEAjHfFe54,33.584865,-79.06418
Traces Golf Club,Traces Golf Club - Creekside/Woodlands,Florence,SC,13942,"Traces Golf Club - Creekside/Woodlands, Florence, SC",8325,ChIJO2Oep5ZkVYgRXc93HhftxFA,34.195241,-79.891865
Traces Golf Club,Traces Golf Club - Meadows/Creekside,Florence,SC,13943,"Traces Golf Club - Meadows/Creekside, Florence, SC",8323,ChIJO2Oep5ZkVYgRXc93HhftxFA,34.195241,-79.891865
Traces Golf Club,Traces Golf Club - Meadows/Woodlands,Florence,SC,13944,"Traces Golf Club - Meadows/Woodlands, Florence, SC",8324,ChIJO2Oep5ZkVYgRXc93HhftxFA,34.195241,-79.891865
Tradition Golf Club,Tradition Golf Club,Pawleys Island,SC,13945,"Tradition Golf Club, Pawleys Island, SC",8101,ChIJy0cPaKkwAIkRendF3CZFde8,#N/A,#N/A
True Blue Golf Club,True Blue Golf Club,Pawley's Island,SC,13946,"True Blue Golf Club, Pawley's Island, SC",20952,ChIJDzBTDBQxAIkRJG79yUMGIaQ,#N/A,#N/A
"Valley at Eastport, The","Valley at Eastport, The",Little River,SC,13947,"Valley at Eastport, The, Little River, SC",14155,ChIJK2ZBkBSHAIkRzT0UyPEd1JY,33.86439,-78.630093
Village Greens Golf Club,Village Greens Golf Club,Gramling,SC,13948,"Village Greens Golf Club, Gramling, SC",8279,ChIJAUMJNgh8V4gR3fI3EJ1-cDU,35.0591785,-82.1276274
Wachesaw Plantation Club,Wachesaw Plantation Club,Murrells Inlet,SC,13949,"Wachesaw Plantation Club, Murrells Inlet, SC",8303,ChIJh1o0Vz45AIkRlYbbWATVrDw,33.559882,-79.08454
Wachesaw Plantation East,Wachesaw Plantation East,Myrtle Beach,SC,13950,"Wachesaw Plantation East, Myrtle Beach, SC",8178,ChIJmwTZ6944AIkRi1KOe2RQO4I,33.560412,-79.04644
"Walker Course, The","Walker Course, The",Clemson,SC,13951,"Walker Course, The, Clemson, SC",8318,ChIJVejyyRBeWIgRyYJUmv-CzZA,34.666557,-82.842801
Walker Creek Golf Course,Walker Creek Golf Course,St. Stephen,SC,13952,"Walker Creek Golf Course, St. Stephen, SC",26302,ChIJC2-1HlRN_ogRyHm5ZduH8Jg,33.380222,-79.913965
Ware Shoals Golf Club,Ware Shoals Golf Club,Ware Shoals,SC,13953,"Ware Shoals Golf Club, Ware Shoals, SC",8135,ChIJNV4aJWcCWIgRp9JN9Xxkj_E,34.394875,-82.243041
Waterford Golf Club,Waterford Golf Club,Rock Hill,SC,13954,"Waterford Golf Club, Rock Hill, SC",8215,ChIJrcfejWOGVogRkkDZjpMoIBI,34.949355,-80.945088
Wedgefield Country Club,Wedgefield Country Club,Georgetown,SC,13955,"Wedgefield Country Club, Georgetown, SC",8305,ChIJWxWcm1VoAIkRCizljF0Juy4,33.426756,-79.249961
"Wellman Club, The","Wellman Club, The",Johnsonville,SC,13956,"Wellman Club, The, Johnsonville, SC",8355,ChIJB134ogrj_4gRo-zy4toP6IQ,#N/A,#N/A
Wescott Golf Club,Wescott Golf Club - Black Robin,N. Charleston,SC,13957,"Wescott Golf Club - Black Robin, N. Charleston, SC",24162,ChIJpyCZRGGJ_ogRQKg0rgKxIbQ,32.9455907,-80.1381916
Wescott Golf Club,Wescott Golf Club - Black Robin / Burn Kill,N. Charleston,SC,13958,"Wescott Golf Club - Black Robin / Burn Kill, N. Charleston, SC",8085,ChIJpyCZRGGJ_ogRQKg0rgKxIbQ,32.9455907,-80.1381916
Wescott Golf Club,Wescott Golf Club - Burn Kill,N. Charleston,SC,13959,"Wescott Golf Club - Burn Kill, N. Charleston, SC",24163,ChIJpyCZRGGJ_ogRQKg0rgKxIbQ,32.9455907,-80.1381916
Wescott Golf Club,Wescott Golf Club - Oak Forest,N. Charleston,SC,13960,"Wescott Golf Club - Oak Forest, N. Charleston, SC",24161,ChIJpyCZRGGJ_ogRQKg0rgKxIbQ,32.9455907,-80.1381916
Wescott Golf Club,Wescott Golf Club - Oak Forest / Black Robin,N. Charleston,SC,13961,"Wescott Golf Club - Oak Forest / Black Robin, N. Charleston, SC",8084,ChIJpyCZRGGJ_ogRQKg0rgKxIbQ,32.9455907,-80.1381916
Wescott Golf Club,Wescott Golf Club - Oak Forest / Burn Kill,N. Charleston,SC,13962,"Wescott Golf Club - Oak Forest / Burn Kill, N. Charleston, SC",8083,ChIJpyCZRGGJ_ogRQKg0rgKxIbQ,32.9455907,-80.1381916
Wexford Plantation Club,Wexford Plantation Club,Hilton Head Island,SC,13963,"Wexford Plantation Club, Hilton Head Island, SC",20941,ChIJYVueCbV5_IgRN-TcXHskQo4,#N/A,#N/A
Whispering Pines Golf Club,Whispering Pines Golf Club,Myrtle Beach,SC,13964,"Whispering Pines Golf Club, Myrtle Beach, SC",8075,ChIJvRqr85FpAIkRY85slT8A1tU,#N/A,#N/A
White Pines Golf Club,White Pines Golf Club,Camden,SC,13965,"White Pines Golf Club, Camden, SC",8369,ChIJt6FvRczzVYgR1F3E2XEePIY,34.272313,-80.532961
White Plains Golf Club,White Plains Golf Club,Pageland,SC,13966,"White Plains Golf Club, Pageland, SC",8317,ChIJoxuJXGe2VYgR2ucNUdKHNeM,34.724887,-80.415688
Whitmire Golf Course,Whitmire Golf Course,Whimire,SC,13967,"Whitmire Golf Course, Whimire, SC",8371,ChIJP6E-52DJV4gRsL06ND-MHws,#N/A,#N/A
Wicked Stick Golf Club,Wicked Stick Golf Club,Myrtle Beach,SC,13968,"Wicked Stick Golf Club, Myrtle Beach, SC",8092,ChIJxb98_jlAAIkRdTeTKwX_WjY,#N/A,#N/A
Wild Dunes,Wild Dunes - Harbor Course,Isle of Palms,SC,13969,"Wild Dunes - Harbor Course, Isle of Palms, SC",8271,ChIJJ9AufEQN_ogRRq8l9pjq4zI,#N/A,#N/A
Wild Dunes,Wild Dunes - Links Course,Isle of Palms,SC,13970,"Wild Dunes - Links Course, Isle of Palms, SC",8275,ChIJJ9AufEQN_ogRRq8l9pjq4zI,#N/A,#N/A
Wild Wing Plantation,Wild Wing Plantation,Myrtle Beach,SC,13971,"Wild Wing Plantation, Myrtle Beach, SC",8209,ChIJn2qoSvxsAIkRjBpb7wQlZ1M,33.799632,-78.981587
"WildeWood Club, The","WildeWood Club, The",Columbia,SC,13972,"WildeWood Club, The, Columbia, SC",29519,ChIJS9_Nx5ir-IgRA-QVdLLR0go,#N/A,#N/A
Willbrook Plantation Golf Club,Willbrook Plantation Golf Club,Pawleys Island,SC,13973,"Willbrook Plantation Golf Club, Pawleys Island, SC",24054,ChIJUY2PwacwAIkRjfqv4b5Tmk8,#N/A,#N/A
Williston Country Club,Williston Country Club,Williston,SC,13974,"Williston Country Club, Williston, SC",8055,ChIJIeHFxhkE-YgRkDO9tb2oad8,33.391396,-81.418048
Willow Creek Golf Club,Willow Creek Golf Club,Greer,SC,13975,"Willow Creek Golf Club, Greer, SC",8045,ChIJg1fHVz-GV4gRKN4Zj4tN_-A,34.812828,-82.141763
"Windermere Club, The","Windermere Club, The",Columbia,SC,13976,"Windermere Club, The, Columbia, SC",8269,ChIJp8CUjwoCVogR4EvhlzKysj0,34.1726622,-80.9191752
"Wizard Golf Club, The","Wizard Golf Club, The",Myrtle Beach,SC,13977,"Wizard Golf Club, The, Myrtle Beach, SC",8056,ChIJF1mKtkNsAIkR-qcQsZJ5bgc,#N/A,#N/A
"Wizard Golf Club, The","Wizard Golf Club, The - Man O'War Golf Links",Myrtle Beach,SC,13978,"Wizard Golf Club, The - Man O'War Golf Links, Myrtle Beach, SC",20904,ChIJF1mKtkNsAIkR-qcQsZJ5bgc,#N/A,#N/A
"Wizard Golf Club, The","Wizard Golf Club, The - The Witch Golf Links",Myrtle Beach,SC,13979,"Wizard Golf Club, The - The Witch Golf Links, Myrtle Beach, SC",20903,ChIJF1mKtkNsAIkR-qcQsZJ5bgc,#N/A,#N/A
Woodfin Ridge Golf Club,Woodfin Ridge Golf Club,Inman,SC,13980,"Woodfin Ridge Golf Club, Inman, SC",8131,ChIJ-_tR4ENwV4gRCUgtOrFibYw,35.095506,-82.012202
Woodlands Country Club,Woodlands Country Club,Columbia,SC,13981,"Woodlands Country Club, Columbia, SC",8071,ChIJ93dhE6Wr-IgRHbsm1CkCyE0,#N/A,#N/A
Woodside Plantation Country Club,Woodside Plantation Country Club - Plantation (Cupp),Aiken,SC,13982,"Woodside Plantation Country Club - Plantation (Cupp), Aiken, SC",8039,ChIJFebk-eiy-YgRNTVVPazLI5M,33.4980134,-81.7275846
Woodside Plantation Country Club,Woodside Plantation Country Club - Wisteria (Jones),Aiken,SC,13983,"Woodside Plantation Country Club - Wisteria (Jones), Aiken, SC",8047,ChIJFebk-eiy-YgRNTVVPazLI5M,33.4980134,-81.7275846
World Tour Golf Links,World Tour Golf Links - Championship / International,Myrtle Beach,SC,13984,"World Tour Golf Links - Championship / International, Myrtle Beach, SC",8061,ChIJ68nOe0lpAIkRG9fpOu14lyM,#N/A,#N/A
World Tour Golf Links,World Tour Golf Links - International / Open,Myrtle Beach,SC,13985,"World Tour Golf Links - International / Open, Myrtle Beach, SC",8062,ChIJ68nOe0lpAIkRG9fpOu14lyM,#N/A,#N/A
World Tour Golf Links,World Tour Golf Links - Open / Championship,Myrtle Beach,SC,13986,"World Tour Golf Links - Open / Championship, Myrtle Beach, SC",8060,ChIJ68nOe0lpAIkRG9fpOu14lyM,#N/A,#N/A
Wrenwoods Golf Course,Wrenwoods Golf Course,Charleston AFB,SC,13987,"Wrenwoods Golf Course, Charleston AFB, SC",8272,ChIJOf633ldi_ogRKVGZNf6c0Gg,#N/A,#N/A
Wyboo Golf Club,Wyboo Golf Club,Manning,SC,13988,"Wyboo Golf Club, Manning, SC",8242,ChIJaQRBDYcF_4gRTa4Jn1a3CuM,33.5865974,-80.2189455
Yeamans Hall Club,Yeamans Hall Club,Charleston,SC,13989,"Yeamans Hall Club, Charleston, SC",8129,ChIJmzAJvD9k_ogREBnFbmdSvhE,32.9252235,-79.9846808
'18 U.S. Women's Amateur,'18 U.S. Women's Amateur,Kingston Springs,TN,13990,"'18 U.S. Women's Amateur, Kingston Springs, TN",26775,N/A,N/A,N/A
Andrew Johnson Golf Club,Andrew Johnson Golf Club,Greeneville,TN,13991,"Andrew Johnson Golf Club, Greeneville, TN",3391,ChIJCbFstXhLWogRm8pOVEv_BlI,36.131933,-82.865326
Arnold Golf Course,Arnold Golf Course,Arnold Air Force Base,TN,13992,"Arnold Golf Course, Arnold Air Force Base, TN",3514,ChIJgeGLS8xxYYgR7SDeWcT3aw0,35.40226,-86.05687
Avalon Golf & CC,Avalon Golf & CC,Lenoir City,TN,13993,"Avalon Golf & CC, Lenoir City, TN",3414,ChIJa0uYfEYrXIgRjrxg1RLVPGs,35.8620571,-84.2555178
Baneberry Golf Course,Baneberry Golf Course,Baneberry,TN,13994,"Baneberry Golf Course, Baneberry, TN",3375,ChIJx-8uwI3qW4gRnACEr1Tte3g,36.040736,-83.266496
Bays Mountain Country Club,Bays Mountain Country Club,Seymour,TN,13995,"Bays Mountain Country Club, Seymour, TN",20860,ChIJDUVkmI8bXIgRFlZjMIpR1q4,#N/A,#N/A
Bear Trace at Cumberland Mountain,Bear Trace at Cumberland Mountain,Crossville,TN,13996,"Bear Trace at Cumberland Mountain, Crossville, TN",3522,ChIJ_W1NmhlUZ4gRo77Hz6bhBoM,35.882954,-84.99975
Bear Trace at Harrison Bay,Bear Trace at Harrison Bay,Harrison,TN,13997,"Bear Trace at Harrison Bay, Harrison, TN",3518,ChIJF5qm0QOGYIgRU6Q9P5CVsy4,35.197249,-85.108421
Bear Trace at Tims Ford,Bear Trace at Tims Ford,Winchester,TN,13998,"Bear Trace at Tims Ford, Winchester, TN",3521,ChIJn3_BUIDVY4gRQMPix52ZuQM,35.209082,-86.25945
Beaver Brook Country Club,Beaver Brook Country Club,Knoxville,TN,13999,"Beaver Brook Country Club, Knoxville, TN",3406,ChIJs7j5TTM-XIgR7Yel1JcoDf4,#N/A,#N/A
Belle Meade Country Club,Belle Meade Country Club,Nashville,TN,14000,"Belle Meade Country Club, Nashville, TN",3543,ChIJ-cN-8FRiZIgRWYG-MwgCJ6U,#N/A,#N/A
Bent Creek Golf Club,Bent Creek Golf Club,Gatlinburg,TN,14001,"Bent Creek Golf Club, Gatlinburg, TN",3480,ChIJEyINBXVWWYgRFuWiVtaluXY,35.760596,-83.34566
