Address,Course ID
"Sun City Country Club, Sun City, AZ",13288
"Sun City Lakes East GC, Sun City, AZ",13312
"Sun City Lakes West GC, Sun City, AZ",13331
"Sun City North GC, Sun City, AZ",13076
"Sun City Riverview GC, Sun City, AZ",13270
"Sun City South GC, Sun City, AZ",13079
"Sun Lakes Country Club, Sun Lakes, AZ",13195
"Sunbird Golf Resort, Chandler, AZ",13332
"Sunbird Golf Resort, Gilbert, AZ",23836
"Sundance Golf Club, Buckeye, AZ",13293
"Sunland Springs Golf Club, Mesa, AZ",13344
"Sunland Springs Golf Club, Mesa, AZ",13343
"Sunland Springs Golf Club, Mesa, AZ",20829
"Sunland Village East, Mesa, AZ",13306
"Sunland Village Golf Club, Mesa, AZ",13007
"Sunridge Canyon GC, Fountin Hills, AZ",13274
"Superstition Mountain Golf Club, Superstition Mountain, AZ",13088
"Superstition Mountain Golf Club, Superstition Mountain, AZ",13087
"Superstition Mountain Golf Club, Superstition Mountain, AZ",26404
"Superstition Springs Golf Club, Mesa, AZ",13204
"Talking Rock, Prescott, AZ",13046
"Talking Stick Golf Club, Scottsdale, AZ",13138
"Talking Stick Golf Club, Scottsdale, AZ",13137
"Tatum Ranch Golf Club, Cave Creek, AZ",13189
"Terravita Golf Club, Scottsdale, AZ",13269
"The Club At Oasis, Florence, AZ",17790
"The Club at Prescott Lakes, Prescott, AZ",13227
"The Views Golf Club, Oro Valley, AZ",13157
"Tierra Grande Country Club, Casa Grande, AZ",13065
"Toka Sticks GC, Mesa, AZ",13278
"Tonto Verde, Rio Verde, AZ",13096
"Tonto Verde, Rio Verde, AZ",13097
"Torreon, Show Low, AZ",13099
"Torreon, Show Low, AZ",13098
"Torres Blancas GC, Green Valley, AZ",13026
"TPC of Scottsdale, Scottsdale, AZ",13100
"TPC of Scottsdale, Scottsdale, AZ",13101
"Trail Ridge - Sun City West, Sun City West, AZ",13069
"Tres Rios Golf Course at Estrella Mountain, Goodyear, AZ",13140
"Trilogy Golf Club @ Power Ranch, Gilbert, AZ",13262
"Trilogy Golf Club @ Vistancia, Peoria, AZ",13279
"Troon Country Club, Scottsdale, AZ",13280
"Troon North Golf Course, Scottsdale, AZ",13177
"Troon North Golf Course, Scottsdale, AZ",13178
"Tubac, Tubac, AZ",13224
"Tubac, Tubac, AZ",13225
"Tubac, Tubac, AZ",13223
"Tucson Country Club, Tucson, AZ",13102
"Tucson National, Tucson, AZ",13112
"Tucson National, Tucson, AZ",13113
"Turquoise Hills Golf and RV, Sierra Vista, AZ",13304
"Turquoise Valley Golf Course, Naco, AZ",13154
"Tuscany Falls, Goodyear, AZ",13104
"Tuscany Falls, Goodyear, AZ",13103
"Tuscany Falls, Goodyear, AZ",13105
"Tuscany Falls, Goodyear, AZ",28294
"Twin Lakes GC, Willcox, AZ",13155
"Union Hills Golf and Country Club, Sun City, AZ",13059
"Valle Vista Country Club, Kingman, AZ",13239
"Ventana Canyon, Tucson, AZ",13044
"Ventana Canyon, Tucson, AZ",13043
"Verde River Golf & Social Club, Rio Verde, AZ",13247
"Verrado Golf Club, Buckeye, AZ",13193
"Verrado Golf Club, Buckeye, AZ",26105
"Viewpoint Golf Resort, Mesa, AZ",13074
"Viewpoint Golf Resort, Mesa, AZ",13075
"Villa De Paz Golf Course, Phoenix, AZ",13297
"Vistal Golf Club, Phoenix, AZ",13084
"Vistoso, The Golf Club at, Tucson, AZ",13161
"We-Ko-Pa Golf Club, Fountain Hills, AZ",13212
"We-Ko-Pa Golf Club, Fountain Hills, AZ",13211
"Westbrook Village, Peoria, AZ",13106
"Westbrook Village, Peoria, AZ",13107
"Western Skies GC, Gilbert, AZ",12997
"Whirlwind Golf Club, Chandler, AZ",12999
"Whirlwind Golf Club, Chandler, AZ",13000
"Whisper Rock Golf Club, Scottsdale, AZ",13133
"Whisper Rock Golf Club, Scottsdale, AZ",13132
"White Mountain Country Club, Pinetop, AZ",14896
"Wickenburg Country Club, Wickenburg, AZ",13162
"Wickenburg Ranch Golf & Social Club, Wickenburg, AZ",23847
"Wigwam G & CC, Litchfield Park, AZ",13002
"Wigwam G & CC, Litchfield Park, AZ",13003
"Wigwam G & CC, Litchfield Park, AZ",13001
"Wildfire, Phoenix, AZ",13134
"Wildfire, Phoenix, AZ",13135
"WillowBrook GC, Sun City, AZ",13323
"Willowcreek GC- Sun City, Sun City, AZ",13175
"Yuma Golf & Country Club, Yuma, AZ",13316
"Bella Vista - Country Club Golf Course, Bella Vista Village, AR",1777
"Bella Vista - Scotsdale GC, Bella Vista Village, AR",1726
"Bella Vista - Scotsdale GC, Bella Vista Village, AR",11543
"Belvedere Golf Resort, Hot Springs, AR",1748
"BEN GEREN GOLF COURSE, Fort Smith, AR",17719
"BEN GEREN GOLF COURSE, Fort Smith, AR",17718
"BEN GEREN GOLF COURSE, Fort Smith, AR",17720
"Berksdale Golf Course, Bella Vista, AR",11540
"BIG CREEK GOLF & COUNTRY CLUB, Mountain Home, AR",1785
"BIG LAKE COUNTRY CLUB, MANILA, AR",1821
"BIG SUGAR GOLF CLUB, Pea Ridge, AR",1809
"Blessings Golf Club, FAYETTEVILLE, AR",1725
"BLYTHEVILLE COUNTRY CLUB, Blytheville, AR",1715
"BRINKLEY COUNTRY CLUB, BRINKLEY, AR",1832
"BURNS PARK GC, No. Little Rock, AR",1757
"BURNS PARK GC, No. Little Rock, AR",17729
"Caddo Creek, Bismarck, AR",11536
"Camden Country Club, Camden, AR",11546
"CARROLL COUNTY COUNTRY CLUB, Berryville, AR",1720
"CEDAR COUNTRY CLUB, Van Buren, AR",1789
"CENTENNIAL VALLEY G & AC, Conway, AR",1713
"CHAMBERLYNE COUNTRY CLUB, DANVILLE, AR",1829
"CHENAL COUNTRY CLUB, Little Rock, AR",1755
"CHENAL COUNTRY CLUB, Little Rock, AR",1815
"CHEROKEE VILLAGE, Cherokee Village, AR",17871
"CHEROKEE VILLAGE, Cherokee Village, AR",17870
"CLARKSVILLE COUNTRY CLUB, CLARKSVILLE, AR",1812
"CONWAY COUNTRY CLUB, CONWAY, AR",1711
"COOPER'S HAWK, MELBOURNE,, AR",1709
"COUNTRY CLUB OF ARKANSAS, MAUMELLE, AR",1706
"COUNTRY CLUB OF LITTLE ROCK, Little Rock, AR",1764
"CROWLEY RIDGE COUNTRY CLUB, Wynne, AR",1802
"CYPRESS CREEK at Greystone, Cabot, AR",1731
"CYPRESS CREEK COUNTRY CLUB, MCCRORY, AR",1833
"DAWN HILL Country CLUB, Siloam Springs, AR",1790
"DAWN HILLS COUNTRY CLUB, SILOAM SPRINGS, AR",1791
"DEER RUN GOLF COURSE, JACKSONVILLE, AR",1752
"DEER TRAILS GOLF COURSE, Barling, AR",1820
"DEGRAY STATE PARK GOLF COURSE, BISMARCK, AR",11535
"Delta Country Club, McGehee, AR",21039
"DIAMANTE COUNTRY CLUB, HOT SPRINGS VILLAGE, AR",1727
"DIAMOND HILLS COUNTRY CLUB, DIAMOND CITY, AR",1792
"Diamondhead Country Club, Hot Springs, AR",1770
"DOGWOOD HILLS, Bella Vista Village, AR",1794
"EAGLE CREST GOLF COURSE, ALMA, AR",1744
"EAGLE HILL GOLF & A. C., LITTLE ROCK, AR",1717
"EL DORADO COUNTRY CLUB, EL DORADO, AR",1737
"El Dorado Lions Club, El Dorado, AR",1735
"EMERALD PARK GOLF COURSE, NORTH LITTLE ROCK, AR",1732
"ENGLAND COUNTRY CLUB, ENGLAND, AR",1834
"FAYETTEVILLE COUNTRY CLUB, Fayetteville, AR",1759
"Fianna Hills Country Club, Fort Smith, AR",1779
"First Tee of Central Arkansas, Little Rock, AR",1819
"First Tee of Central Arkansas, Little Rock, AR",23932
"FORDYCE COUNTRY CLUB, Fordyce, AR",1773
"Forrest City Country Club, Forrest City, AR",1771
"FOX HILLS COUNTRY CLUB, Paragould, AR",1772
"GALLA CREEK GOLF CLUB, Pottsville, AR",1762
"GLENWOOD COUNTRY CLUB, GLENWOOD, AR",1750
"GRAND PRAIRIE COUNTRY CLUB, HAZEN, AR",1799
"GRAND PRARIE COUNTRY CLUB, HAZEN, AR",1800
"GREYSTONE (MOUNTAIN SPRINGS), CABOT, AR",1739
"HARBOR OAKS GOLF Club, Pine Bluff, AR",1776
"HARDSCRABBLE COUNTRY CLUB, FORT SMITH, AR",1754
"HARRISON COUNTRY CLUB, Harrison, AR",1784
"HELENA COUNTRY CLUB, Helena, AR",1774
"Highlands Golf Course, Bella Vista, AR",11541
"HINDMAN PARK GOLF COURSE, Little Rock, AR",1751
"HOLIDAY ISLAND (Island Course), Holiday Island, AR",1813
"HOLIDAY ISLAND GOLF CLUB, HOLIDAY ISLAND, AR",1721
"HOPE COUNTRY CLUB, HOPE, AR",1806
"HOT SPRINGS CC, Hot Springs, AR",1801
"HOT SPRINGS CC, Hot Springs, AR",14709
"HOT SPRINGS VILLAGE, Hot Springs Village, AR",18069
"HOT SPRINGS VILLAGE, Hot Springs Village, AR",1787
"HOT SPRINGS VILLAGE, Hot Springs Village, AR",1740
"HOT SPRINGS VILLAGE, Hot Springs Village, AR",1765
"HOT SPRINGS VILLAGE, Hot Springs Village, AR",1783
"HOT SPRINGS VILLAGE, Hot Springs Village, AR",1766
"HOT SPRINGS VILLAGE, Hot Springs Village, AR",15071
"HOT SPRINGS VILLAGE, Hot Springs Village, AR",15070
"HOT SPRINGS VILLAGE, Hot Springs Village, AR",1743
"HOT SPRINGS VILLAGE, Hot Springs Village, AR",1707
"HURRICANE GOLF & COUNTRY CLUB, Bryant, AR",1760
"INDIAN HILLS GOLF & COUNTRY CLUB, Fairfield Bay, AR",1775
"ISLAND COURSE, HOLIDAY ISLAND, HOLIDAY ISLAND, AR",1816
"JONESBORO COUNTRY CLUB, Jonesboro, AR",1778
"Kingswood Golf Course, Bella Vista, AR",11542
"LAKESIDE COUNTRY GOLF CLUB, HOT SPRINGS, AR",1827
"Lakeside Golf Club, Lake Village, AR",1823
"Lakeside Golf Course, Hot Springs, Hot Springs, AR",1822
"Lion's Den, Dardanelle, AR",1723
"LITTLE CREEK GOLF COURSE, RATCLIFF, AR",1747
"LITTLE RIVER COUNTRY CLUB, Winthrop, AR",1796
"LONGHILLS GOLF COURSE, BENTON, AR",1746
"LONOKE GOLF COURSE, Lonoke, AR",1808
"LOST CREEK GOLF COURSE, HEBER SPRINGS, AR",1738
"LOST SPRINGS GOLF & AC, Rogers, AR",1804
"MAGNOLIA COUNTRY CLUB, MAGNOLIA, AR",1830
"MALLARD POINT GOLF COURSE, Lonoke, AR",1818
"MALVERN COUNTRY CLUB, MALVERN, AR",1736
"MARION GOLF & ATHLETIC CLUB, Marion, AR",1763
"Maumelle Country Club, Maumelle, AR",1724
"MEADOWBROOK COUNTRY CLUB, West Memphis, AR",1729
"MILLWOOD LANDING GOLF CLUB, Ashdown, AR",1803
"Monticello Country Club, Monticello, AR",1798
"MORRILTON COUNTRY CLUB, MORRILTON, AR",1734
"MOUNTAIN RANCH GOLF CLUB, Fairfield Bay, AR",1716
"Mystic Creek Golf Club, El Dorado, AR",21161
"NASHVILLE COUNTRY CLUB, NASHVILLE, AR",1814
"New Haven Golf Club, Texarkana, AR",1712
"NEWPORT COUNTRY CLUB, NEWPORT, AR",1831
"Nutters Chapel Golf & Country Club, Conway, AR",8919
"OAK HILLS COUNTRY CLUB, DEWITT, AR",1795
"OUACHITA COUNTRY CLUB, MENA, AR",1745
"OZARK RECREATION GOLF CLUB, Ozark, AR",1753
"Paradise Valley Golf and AC, Fayetteville, AR",1710
"PARAGOULD COUNTRY CLUB, Paragould, AR",1719
"PERSIMMON RIDGE GOLF CLUB, Greenbrier, AR",1769
"PINE BLUFF COUNTRY CLUB, PINE BLUFF, AR",1728
"PINE HILLS COUNTRY CLUB, SMACKOVER, AR",1733
"PINNACLE COUNTRY CLUB, Rogers, AR",1722
"Pleasant Valley Country Club, Little Rock, AR",1741
"Pleasant Valley Country Club, Little Rock, AR",17992
"Pleasant Valley Country Club, Little Rock, AR",1742
"Prairie Country Club, Crossett, AR",11537
"PRAIRIE CREEK COUNTRY CLUB, Rogers, AR",1761
"PRESCOTT COUNTRY CLUB, PRESCOTT, AR",1824
"RAZORBACK PARK GOLF COURSE, Fayetteville, AR",1786
"Rebsamen Golf Course, Little Rock, AR",11544
"RED APPLE INN & GOLF CLUB, Heber Springs, AR",1781
"Red Martin Country Club, Gurdon, AR",23700
"Ridgecrest Country Club, Forrest City, AR",1730
"RIDGEPOINTE COUNTRY CLUB, Jonesboro, AR",1768
"Rolling Hills Country Club, Pocahontas, AR",17753
"ROLLING HILLS COUNTRY CLUB - Cabot, Cabot, AR",1708
"Russellville Country Club, Russellville, AR",11539
"SAGE MEADOWS COUNTRY CLUB, JONESBORO, AR",1718
"Searcy Country Club, Searcy, AR",1767
"SHADOW VALLEY COUNTRY CLUB, Rogers, AR",1758
"Sheridan Country Club, Sheridan, AR",23677
"SILOAM SPRINGS COUNTRY CLUB, Siloam Springs, AR",1788
"Silver Springs Country Club, Benton, AR",1797
"Southern Oaks Country Club, Jacksonville, AR",17901
"Springdale Country Club, Springdale, AR",11545
"Stonebridge Meadows Golf Club, Fayetteville, AR, AR",18072
"STONELINKS GOLF CLUB, NORTH LITTLE ROCK, AR",1749
"STUTTGART COUNTRY CLUB, Stuttgart, AR",1782
"TANNENBAUM GOLF CLUB, DRASCO, AR",1810
"TEXARKANA COUNTRY CLUB, Texarkana, AR",1714
"The Alotian Club, Roland, AR",14881
"The Course at Eagle Mountain, Batesville, AR",1756
"THE COURSE AT RIVER OAKS, Searcy, AR",1780
"THE CREEKS PUBLIC LINKS, Cave Springs, AR",1805
"THE FIRST TEE OF FORT SMITH, Fort Smith, AR",1811
"THE GOLF CLUB AT VALLEY VIEW, FARMINGTON, AR",1826
"The Greens at North Hills, Sherwood, AR",2072
"The Greens on Blossom Way, Rogers, AR",21017
"THE LINKS AT TEXARKANA, TEXARKANA, AR",1817
"The Ridges at Village Creek, Wynne, AR",20681
"The Ridges at Village Creek, Wynne, AR",20680
"The Ridges at Village Creek, Wynne, AR",20686
"THREE RIVERS COUNTRY CLUB, MARKED TREE, AR",1828
"THUNDER BAYOU GOLF CLUB, Blytheville, AR",1807
"THUNDERBIRD COUNTRY CLUB, Heber Springs, AR",1793
"Trumann Country Club, Trumann, AR",11538
"TWIN LAKES GOLF COURSE, MOUNTAIN HOME, AR",1825
"Vache Grasse Golf Club, Greenwood, AR",21050
"War Memorial Golf Course, Little Rock, AR",14701
"Warren Country Club, Warren, AR",21037
"'16 USWO, Far Hills, CA",24090
"17' U.S. Am., Los Angeles, CA",26178
"17' U.S. Am., Los Angeles, CA",26179
"'17 U.S. WA, Chula Vista, CA",26158
"'18 U.S. Amateur - Spyglass, Pebble Beach, CA",26928
"'18 U.S. Amateur- Pebble Beach, Pebble Beach, CA",26957
"Adams Springs GC, Loch Lomond, CA",14228
"Admiral Baker Golf Course, San Diego, CA",3923
"Admiral Baker Golf Course, San Diego, CA",3924
"Adobe Creek GC, Petaluma, CA",2761
"Aetna Springs GC, Pope Valley, CA",7785
"Airways GC, Fresno, CA",2759
"Alhambra Golf Course, Alhambra, CA",2170
"Aliso Viejo Country Club, Aliso Viejo, CA",2625
"Allen's GC, Redding, CA",2672
"Almaden CC, San Jose, CA",7773
"Alondra Park Golf Course, Lawndale, CA",2161
"Alondra Park Golf Course, Lawndale, CA",20961
"Alta Sierra CC, Grass Valley, CA",7757
"Alta Vista Country Club, Placentia, CA",2567
"Altadena Golf Course, Altadena, CA",2608
"Anaheim Dad Miller Golf Course, Anaheim, CA",3629
"Anaheim Hills Golf Club, Anaheim, CA",3615
"Ancil Hoffman GC, Carmichael, CA",2812
"Andalusia Country Club, La Quinta, CA",2609
"Anderson Tucker Oaks GC, Redding, CA",2771
"Angeles National Golf Club, Sunland, CA",2607
"Annandale Golf Club, Pasadena, CA",2568
"Annenberg Retreat at Sunnylands - DO NOT PUBLISH, Rancho Mirage, CA",17774
"Antelope Greens GC, Antelope, CA",2796
"Antelope Valley Country Club, Palmdale, CA",2569
"Apple Mountain GR, Camino, CA",14295
"Apple Valley Golf Course, Apple Valley, CA",2570
"Arbuckle GC, Arbuckle, CA",2719
"Arrowhead Country Club, San Bernardino, CA",2571
"Arrowhead GC, Alturas, CA",2753
"Arrowood Golf Course, Oceanside, CA",3943
"Arroyo Trabuco Golf Club, Mission Viejo, CA",2641
"Ashwood Golf Course, Apple Valley, CA",24055
"Ashwood Golf Course, Apple Valley, CA",3611
"Ashwood Golf Course, Apple Valley, CA",24056
"Ashwood Golf Course, Apple Valley, CA",3610
"Ashwood Golf Course, Apple Valley, CA",3612
"Ashwood Golf Course, Apple Valley, CA",24057
"Auburn Lake Trails GC, Cool, CA",14289
"Auburn Valley GC, Auburn, CA",7746
"Aviara Golf Club, Carlsbad, CA",3954
"Avila Beach Golf Resort, Avila Beach, CA",24043
"Avila Beach Golf Resort, Avila Beach, CA",15024
"Avila Beach Golf Resort, Avila Beach, CA",23666
"Avondale Golf Club, Palm Desert, CA",2620
"Avondale Golf Club, Palm Desert, CA",4674
"Azusa Greens Country Club, Azusa, CA",2181
"Bailey Creek GC, Lake Almanor, CA",2680
"Bakersfield Country Club, Bakersfield, CA",2572
"Balboa Park Golf Club, San Diego, CA",3618
"Balboa Park Golf Club, San Diego, CA",14688
"Barbara Worth Golf Resort, Holtville, CA",3962
"Barona Creek Golf Club, Lakeside, CA",3958
"Bartley Cavanaugh GC, Sacramento, CA",13691
"Baylands GL, Palo Alto, CA",2733
"Bayonet/Black Horse GC, Seaside, CA",14257
"Bayonet/Black Horse GC, Seaside, CA",14258
"Baywood GCC, Arcata, CA",17942
"Bear Creek Golf Club, Murrieta, CA",2573
"Bear Mountain Golf Course, Big Bear Lake, CA",2549
"Beau Pre GC, McKinleyville, CA",2742
"Bel Air Greens Golf Course, Palm Springs, CA",3623
"Bel-Air Country Club, Los Angeles, CA",2574
"Bella Collina Towne & Country Club, San Clemente, CA",2500
"Bella Collina Towne & Country Club, San Clemente, CA",2501
"Bella Collina Towne & Country Club, San Clemente, CA",2502
"Belmont CC, Fresno, CA",7766
"Ben Brown's Golf Course, Laguna Beach, CA",2509
"Benbow Valley R&CC, Garberville, CA",17941
"Bennett Valley GC, Santa Rosa, CA",2756
"Berkeley CC, El Cerrito, CA",14255
"Bermuda Dunes Country Club, Bermuda Dunes, CA",2618
"Bermuda Dunes Country Club, Bermuda Dunes, CA",2617
"Bermuda Dunes Country Club, Bermuda Dunes, CA",23794
"Bermuda Dunes Country Club, Bermuda Dunes, CA",2616
"Bernardo Heights Country Club, San Diego, CA",2542
"Bidwell Park GC, Chico, CA",2657
"Big Canyon Country Club, Newport Beach, CA",2518
"Big Rock Golf Course at Indian Springs, Indio, CA",2544
"Big Trees GC, Wawona, CA",13972
"Bigfoot GCC, Willlow Creek, CA",2765
"Bighorn Golf Club, Palm Desert, CA",2639
"Bighorn Golf Club, Palm Desert, CA",2640
"Bing Maloney GC, Sacramento, CA",13936
"Birch Hills Golf Course, Brea, CA",3601
"Birch Hills Golf Course, Brea, CA",23931
"Birnam Wood Golf Club, Santa Barbara, CA",2520
"Bishop CC, Bishop, CA",14262
"Bixby Village Golf Course, Long Beach, CA",5657
"Black Gold Golf Course, Yorba Linda, CA",2606
"Black Oak GC, Auburn, CA",2685
"Black Rock GC, Cobb, CA",2726
"Blackberry Farm GC, Cupertino, CA",2773
"Blackhawk CC, Danville, CA",7759
"Blackhawk CC, Danville, CA",7758
"Blacklake Golf Resort, Nipomo, CA",3626
"Blacklake Golf Resort, Nipomo, CA",21174
"Blacklake Golf Resort, Nipomo, CA",3625
"Blacklake Golf Resort, Nipomo, CA",21189
"Blacklake Golf Resort, Nipomo, CA",3624
"Blue Rock Springs GC, Vallejo, CA",2757
"Blue Rock Springs GC, Vallejo, CA",2725
"Bluff Pointe GC, Fresno, CA",24072
"Blythe Municipal Golf Course, Blythe, CA",3644
"Bodega Harbour (Links at), Bodega Bay, CA",7779
"Bonita Golf Club, Bonita, CA",3941
"Borrego Springs Resort, Borrego Springs, CA",3904
"Boulder Creek GCC&R, Boulder Creek, CA",14243
"Boulder Oaks Golf Club, Escondido, CA",3909
"Boulder Ridge (GC at), San Jose, CA",14229
"Boundary Oak GC, Walnut Creek, CA",2735
"Braemar Country Club, Tarzana, CA",14668
"Braemar Country Club, Tarzana, CA",14670
"Braemar Country Club, Tarzana, CA",14671
"Brea Creek Golf Course, Brea, CA",14695
"Brentwood (GC at), Brentwood, CA",2655
"Brentwood (GC at), Brentwood, CA",20624
"Brentwood (GC at), Brentwood, CA",2656
"Brentwood Country Club, Los Angeles, CA",2519
"Bridges (The), San Ramon, CA",17943
"Brookside CC, Stockton, CA",7827
"Brookside Golf Club, Pasadena, CA",26354
"Brookside Golf Club, Pasadena, CA",3645
"Brookside Golf Club, Pasadena, CA",3662
"Brookside Golf Club, Pasadena, CA",27101
"Brooktrails GC, Willits, CA",14239
"Buchanan Fields GC, Concord, CA",14310
"Buckingham GC, Kelseyville, CA",14311
"Buena Vista Golf Course, Taft, CA",3582
"Buenaventura Golf Course, Ventura, CA",2186
"Burlingame CC, Hillsborough, CA",7784
"Butte Creek CC, Chico, CA",7792
"Calabasas Country Club, Calabasas, CA",2597
"California Country Club, Whittier, CA",2521
"California GC of SF, South San Francisco, CA",14224
"California Oaks Golf Course, Murrieta, CA",3915
"Calimesa Country Club (CLOSED), Calimesa, CA",2178
"Callippe Preserve GC, Pleasanton, CA",2734
"Camarillo Springs Golf Course, Camarillo, CA",3596
"Cameron Park CC, Cameron Park, CA",7752
"Camino Heights GC, Camino, CA",2700
"Campus Commons GC, Sacramento, CA",2679
"Candlewood Country Club, Whittier, CA",2522
"Canyon Crest Country Club, Riverside, CA",2523
"Canyon Crest Country Club, Riverside, CA",24379
"Canyon Lake Country Club, Canyon Lake, CA",2524
"Canyon Lakes GC & Brewery, San Ramon, CA",7837
"Canyon Oaks CC, Chico, CA",7821
"Carlton Oaks Golf Club, Santee, CA",3634
"Carmel Mountain Ranch Country Club (CLOSED), San Diego, CA",3928
"Carmel Valley Ranch GC, Carmel, CA",7802
"Casta Del Sol Golf Course, Mission Viejo, CA",3656
"Castle Creek Country Club, Escondido, CA",3944
"Castle Oaks GC, Ione, CA",2795
"Castlewood CC, Pleasanton, CA",7777
"Castlewood CC, Pleasanton, CA",7778
"Catalina Island Golf Course, Avalon, CA",2513
"Cathedral Canyon Golf Club, Cathedral City, CA",2385
"Catta Verdera CC, Lincoln, CA",7797
"Chalk Mountain GC, Atascadero, CA",3594
"Champions Club at The Retreat (CLOSED), Corona, CA",2400
"CHAMPIONS GL, SACRAMENTO, CA",2790
